"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:01:39.000"	-0.0357	8.605	22.3557	FALSE
130	"2000-01-01 00:01:39.125"	-0.0502	8.6041	21.9552	FALSE
260	"2000-01-01 00:01:39.250"	-0.0458	8.6046	3.9246	FALSE
390	"2000-01-01 00:01:39.375"	-0.0434	8.6135	0.4117	FALSE
520	"2000-01-01 00:01:39.500"	-0.044	8.6312	0.329	FALSE
650	"2000-01-01 00:01:39.625"	-0.0436	8.6402	0.2727	FALSE
780	"2000-01-01 00:01:39.750"	-0.0435	8.6507	0.2447	FALSE
910	"2000-01-01 00:01:39.875"	-0.0437	8.6611	0.2321	FALSE
1040	"2000-01-01 00:01:40.000"	-0.0441	8.6706	0.2137	FALSE
1040	"2000-01-01 00:01:40.125"	-0.0447	8.6762	0.1952	FALSE
1170	"2000-01-01 00:01:40.250"	-0.0442	8.6822	0.2651	FALSE
1300	"2000-01-01 00:01:40.375"	-0.0448	8.6402	0.3292	FALSE
1430	"2000-01-01 00:01:40.500"	-0.0443	8.6167	19.2757	FALSE
1560	"2000-01-01 00:01:40.625"	-0.0446	8.6109	22.2834	FALSE
1690	"2000-01-01 00:01:40.750"	-0.0448	8.6084	21.9542	FALSE
1820	"2000-01-01 00:01:40.875"	-0.0447	8.6066	1.3572	FALSE
1950	"2000-01-01 00:01:41.000"	-0.0449	8.6066	0.5216	FALSE
2080	"2000-01-01 00:01:41.125"	-0.045	8.6087	0.3453	FALSE
2210	"2000-01-01 00:01:41.250"	-0.0449	8.6231	0.235	FALSE
2340	"2000-01-01 00:01:41.375"	-0.0443	8.6548	0.2234	FALSE
2470	"2000-01-01 00:01:41.500"	-0.0441	8.6756	0.235	FALSE
2600	"2000-01-01 00:01:41.625"	-0.0449	8.6674	0.4198	FALSE
2730	"2000-01-01 00:01:41.750"	-0.0447	8.6232	1.9567	FALSE
2860	"2000-01-01 00:01:41.875"	-0.0445	8.6129	21.5932	FALSE
2990	"2000-01-01 00:01:42.000"	-0.0443	8.6092	22.1299	FALSE
3120	"2000-01-01 00:01:42.125"	-0.0447	8.6095	22.1559	FALSE
3250	"2000-01-01 00:01:42.250"	-0.0458	8.6082	21.1364	FALSE
