"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:03:03.000"	5.1584	13.3859	0.1331	FALSE
130	"2000-01-01 00:03:03.125"	5.1587	13.3859	0.1328	FALSE
260	"2000-01-01 00:03:03.250"	5.1581	13.3869	0.1331	FALSE
390	"2000-01-01 00:03:03.375"	5.1581	13.3858	0.1327	FALSE
520	"2000-01-01 00:03:03.500"	5.1584	13.3851	0.1332	FALSE
650	"2000-01-01 00:03:03.625"	5.1575	13.3847	0.1334	FALSE
780	"2000-01-01 00:03:03.750"	5.1573	13.3863	0.1331	FALSE
910	"2000-01-01 00:03:03.875"	5.1565	13.3861	0.1328	FALSE
1040	"2000-01-01 00:03:04.000"	5.1556	13.3866	0.1327	FALSE
1170	"2000-01-01 00:03:04.125"	5.1552	13.3864	0.1331	FALSE
1300	"2000-01-01 00:03:04.250"	5.1557	13.3867	0.1334	FALSE
1430	"2000-01-01 00:03:04.375"	5.1566	13.3859	0.1338	FALSE
1560	"2000-01-01 00:03:04.500"	5.157	13.388	0.1331	FALSE
1690	"2000-01-01 00:03:04.625"	5.1582	13.3868	0.1334	FALSE
1820	"2000-01-01 00:03:04.750"	5.1603	13.3886	0.1334	FALSE
1820	"2000-01-01 00:03:04.875"	5.1614	13.3875	0.1327	FALSE
1950	"2000-01-01 00:03:05.000"	5.1611	13.388	0.1337	FALSE
2080	"2000-01-01 00:03:05.125"	5.1627	13.3879	0.1332	FALSE
2210	"2000-01-01 00:03:05.250"	5.1632	13.3878	0.1333	FALSE
2340	"2000-01-01 00:03:05.375"	5.1629	13.3871	0.1333	FALSE
2470	"2000-01-01 00:03:05.500"	5.1623	13.3868	0.1332	FALSE
2600	"2000-01-01 00:03:05.625"	5.1608	13.3887	0.1332	FALSE
2730	"2000-01-01 00:03:05.750"	5.1587	13.3849	0.1332	FALSE
2860	"2000-01-01 00:03:05.875"	5.1578	13.3866	0.1332	FALSE
2990	"2000-01-01 00:03:06.000"	5.1562	13.3892	0.1335	FALSE
3120	"2000-01-01 00:03:06.125"	5.1556	13.3856	0.1335	FALSE
3250	"2000-01-01 00:03:06.250"	5.1543	13.3853	0.1336	FALSE
3380	"2000-01-01 00:03:06.375"	5.1548	13.3884	0.1325	FALSE
3510	"2000-01-01 00:03:06.500"	5.1545	13.3878	0.1333	FALSE
3640	"2000-01-01 00:03:06.625"	5.1545	13.3879	0.1331	FALSE
3770	"2000-01-01 00:03:06.750"	5.1547	13.3863	0.1334	FALSE
3900	"2000-01-01 00:03:06.875"	5.1557	13.3873	0.1332	FALSE
4030	"2000-01-01 00:03:07.000"	5.1557	13.3873	0.1327	FALSE
4160	"2000-01-01 00:03:07.125"	5.1568	13.3875	0.133	FALSE
4290	"2000-01-01 00:03:07.250"	5.1563	13.3864	0.1333	FALSE
4420	"2000-01-01 00:03:07.375"	5.1572	13.3869	0.1332	FALSE
4550	"2000-01-01 00:03:07.500"	5.1568	13.3871	0.1332	FALSE
4680	"2000-01-01 00:03:07.625"	5.1563	13.3855	0.1332	FALSE
4810	"2000-01-01 00:03:07.750"	5.1556	13.3849	0.1326	FALSE
4940	"2000-01-01 00:03:07.875"	5.1551	13.3866	0.1334	FALSE
5070	"2000-01-01 00:03:08.000"	5.1543	13.3863	0.1331	FALSE
5070	"2000-01-01 00:03:08.125"	5.1541	13.3875	0.1337	FALSE
5200	"2000-01-01 00:03:08.250"	5.1532	13.3874	0.1332	FALSE
5330	"2000-01-01 00:03:08.375"	5.1533	13.3888	0.1337	FALSE
5460	"2000-01-01 00:03:08.500"	5.1536	13.3868	0.1338	FALSE
5590	"2000-01-01 00:03:08.625"	5.1529	13.3852	0.1331	FALSE
5720	"2000-01-01 00:03:08.750"	5.1536	13.3881	0.134	FALSE
5850	"2000-01-01 00:03:08.875"	5.1533	13.3883	0.1332	FALSE
5980	"2000-01-01 00:03:09.000"	5.1537	13.3869	0.1326	FALSE
6110	"2000-01-01 00:03:09.125"	5.1537	13.3861	0.1341	FALSE
6240	"2000-01-01 00:03:09.250"	5.1546	13.3872	0.1331	FALSE
6370	"2000-01-01 00:03:09.375"	5.1539	13.3885	0.1336	FALSE
6500	"2000-01-01 00:03:09.500"	5.155	13.3848	0.1334	FALSE
6630	"2000-01-01 00:03:09.625"	5.1535	13.3893	0.1338	FALSE
6760	"2000-01-01 00:03:09.750"	5.1548	13.3867	0.1329	FALSE
6890	"2000-01-01 00:03:09.875"	5.1548	13.3863	0.1343	FALSE
7020	"2000-01-01 00:03:10.000"	5.1557	13.3868	0.1329	FALSE
7150	"2000-01-01 00:03:10.125"	5.1549	13.3875	0.1331	FALSE
7280	"2000-01-01 00:03:10.250"	5.1545	13.3875	0.133	FALSE
7410	"2000-01-01 00:03:10.375"	5.1533	13.3887	0.1332	FALSE
7540	"2000-01-01 00:03:10.500"	5.1537	13.3869	0.1335	TRUE
7670	"2000-01-01 00:03:10.625"	5.1521	13.3886	0.1338	TRUE
7800	"2000-01-01 00:03:10.750"	5.151	13.3888	0.1336	TRUE
7930	"2000-01-01 00:03:10.875"	5.1475	13.389	0.1331	TRUE
8060	"2000-01-01 00:03:11.000"	5.1419	13.388	0.1337	TRUE
8190	"2000-01-01 00:03:11.125"	5.1357	13.3884	0.1333	TRUE
8320	"2000-01-01 00:03:11.250"	5.1289	13.3891	0.1333	TRUE
8320	"2000-01-01 00:03:11.375"	5.1245	13.3881	0.1335	TRUE
8450	"2000-01-01 00:03:11.500"	5.1199	13.3894	0.1332	TRUE
8580	"2000-01-01 00:03:11.625"	5.1147	13.3882	0.1332	TRUE
