"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:03.000"	0.0947	10.1963	0.1468	FALSE
130	"2000-01-01 00:00:03.125"	0.094	10.1959	0.1466	FALSE
260	"2000-01-01 00:00:03.250"	0.0947	10.1929	0.1491	FALSE
390	"2000-01-01 00:00:03.375"	0.0944	10.1964	0.149	FALSE
520	"2000-01-01 00:00:03.500"	0.0956	10.1981	0.1498	FALSE
650	"2000-01-01 00:00:03.625"	0.0946	10.2082	0.1502	FALSE
780	"2000-01-01 00:00:03.750"	0.0946	10.2097	0.1493	FALSE
910	"2000-01-01 00:00:03.875"	0.0948	10.2102	0.1501	FALSE
1040	"2000-01-01 00:00:04.000"	0.093	10.2086	0.1499	FALSE
1170	"2000-01-01 00:00:04.125"	0.0902	10.2079	0.1503	FALSE
1300	"2000-01-01 00:00:04.250"	0.0883	10.2084	0.1508	FALSE
1430	"2000-01-01 00:00:04.375"	0.0928	10.2048	0.1494	FALSE
1560	"2000-01-01 00:00:04.500"	0.0921	10.2013	0.1494	FALSE
1690	"2000-01-01 00:00:04.625"	0.0921	10.1953	0.1496	FALSE
1820	"2000-01-01 00:00:04.750"	0.0927	10.186	0.1492	FALSE
1950	"2000-01-01 00:00:04.875"	0.0925	10.1874	0.1475	FALSE
2080	"2000-01-01 00:00:05.000"	0.0924	10.1893	0.1374	FALSE
2210	"2000-01-01 00:00:05.125"	0.0923	10.191	0.0379	FALSE
2340	"2000-01-01 00:00:05.250"	0.093	10.192	0.0108	FALSE
2470	"2000-01-01 00:00:05.375"	0.0927	10.1924	0.0077	FALSE
2600	"2000-01-01 00:00:05.500"	0.0931	10.193	0.0063	FALSE
2730	"2000-01-01 00:00:05.625"	0.0921	10.1943	0.0062	FALSE
2730	"2000-01-01 00:00:05.750"	0.0923	10.1916	0.0069	FALSE
2860	"2000-01-01 00:00:05.875"	0.0925	10.1858	0.0078	FALSE
2990	"2000-01-01 00:00:06.000"	0.0929	10.1895	0.0261	FALSE
3120	"2000-01-01 00:00:06.125"	0.0929	10.1925	0.1463	FALSE
3250	"2000-01-01 00:00:06.250"	0.0924	10.1973	0.1493	FALSE
3380	"2000-01-01 00:00:06.375"	0.0922	10.1985	0.1502	FALSE
3510	"2000-01-01 00:00:06.500"	0.0923	10.199	0.1497	FALSE
3640	"2000-01-01 00:00:06.625"	0.0925	10.2001	0.15	FALSE
3770	"2000-01-01 00:00:06.750"	0.0877	10.1989	0.1508	FALSE
3900	"2000-01-01 00:00:06.875"	0.0941	10.1969	0.1501	FALSE
4030	"2000-01-01 00:00:07.000"	0.0944	10.1898	0.1455	FALSE
4160	"2000-01-01 00:00:07.125"	0.0952	10.1881	0.123	FALSE
4290	"2000-01-01 00:00:07.250"	0.0956	10.1895	0.0198	FALSE
4420	"2000-01-01 00:00:07.375"	0.094	10.1931	0.1188	FALSE
4550	"2000-01-01 00:00:07.500"	0.0951	10.1985	0.148	FALSE
4680	"2000-01-01 00:00:07.625"	0.095	10.1971	0.1497	FALSE
4810	"2000-01-01 00:00:07.750"	0.0951	10.2001	0.1504	FALSE
4940	"2000-01-01 00:00:07.875"	0.1027	10.202	0.1498	FALSE
5070	"2000-01-01 00:00:08.000"	0.1102	10.2025	0.1496	FALSE
5200	"2000-01-01 00:00:08.125"	0.1192	10.2025	0.1504	FALSE
5330	"2000-01-01 00:00:08.250"	0.1246	10.2056	0.1492	FALSE
5460	"2000-01-01 00:00:08.375"	0.1237	10.2001	0.1503	FALSE
5590	"2000-01-01 00:00:08.500"	0.1213	10.1983	0.151	FALSE
5720	"2000-01-01 00:00:08.625"	0.1161	10.203	0.15	FALSE
5850	"2000-01-01 00:00:08.750"	0.1091	10.2063	0.1508	FALSE
5850	"2000-01-01 00:00:08.875"	0.1021	10.2091	0.1505	FALSE
5980	"2000-01-01 00:00:09.000"	0.0989	10.2103	0.1504	FALSE
6110	"2000-01-01 00:00:09.125"	0.0977	10.2092	0.1501	FALSE
6370	"2000-01-01 00:00:09.250"	0.0993	10.2048	0.1503	FALSE
6370	"2000-01-01 00:00:09.375"	0.1026	10.2043	0.1496	FALSE
6500	"2000-01-01 00:00:09.500"	0.1079	10.2065	0.1504	FALSE
6630	"2000-01-01 00:00:09.625"	0.1115	10.2086	0.1498	FALSE
6760	"2000-01-01 00:00:09.750"	0.1152	10.2101	0.1499	FALSE
6890	"2000-01-01 00:00:09.875"	0.1208	10.2128	0.1501	FALSE
7020	"2000-01-01 00:00:10.000"	0.1246	10.2135	0.1506	FALSE
7150	"2000-01-01 00:00:10.125"	0.1275	10.2159	0.1501	FALSE
7280	"2000-01-01 00:00:10.250"	0.1296	10.2175	0.1504	FALSE
7410	"2000-01-01 00:00:10.375"	0.1298	10.2188	0.1495	FALSE
7540	"2000-01-01 00:00:10.500"	0.1279	10.2193	0.1497	FALSE
7670	"2000-01-01 00:00:10.625"	0.1246	10.2201	0.1497	FALSE
7800	"2000-01-01 00:00:10.750"	0.1221	10.2193	0.1508	FALSE
7930	"2000-01-01 00:00:10.875"	0.1235	10.2182	0.1501	FALSE
8060	"2000-01-01 00:00:11.000"	0.1262	10.2178	0.1504	FALSE
8190	"2000-01-01 00:00:11.125"	0.1293	10.2149	0.1504	FALSE
8320	"2000-01-01 00:00:11.250"	0.1318	10.2121	0.1495	FALSE
8450	"2000-01-01 00:00:11.375"	0.1338	10.2128	0.1505	FALSE
8580	"2000-01-01 00:00:11.500"	0.1377	10.2119	0.1495	FALSE
8710	"2000-01-01 00:00:11.625"	0.1427	10.2153	0.1503	FALSE
8840	"2000-01-01 00:00:11.750"	0.1441	10.2202	0.151	FALSE
8970	"2000-01-01 00:00:11.875"	0.1442	10.2221	0.1505	FALSE
9100	"2000-01-01 00:00:12.000"	0.1403	10.2223	0.1503	FALSE
9230	"2000-01-01 00:00:12.125"	0.1333	10.2214	0.1504	FALSE
9360	"2000-01-01 00:00:12.250"	0.1255	10.2215	0.1502	FALSE
9490	"2000-01-01 00:00:12.375"	0.1169	10.2204	0.1494	FALSE
9490	"2000-01-01 00:00:12.500"	0.1068	10.2146	0.1508	FALSE
9620	"2000-01-01 00:00:12.625"	0.1022	10.2108	0.1504	FALSE
9750	"2000-01-01 00:00:12.750"	0.0989	10.2081	0.1504	FALSE
9880	"2000-01-01 00:00:12.875"	0.0966	10.2044	0.1505	FALSE
10010	"2000-01-01 00:00:13.000"	0.0964	10.2039	0.1505	FALSE
