"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:03.000"	0.1233	7.5236	0.2382	FALSE
130	"2000-01-01 00:00:03.125"	0.1369	7.5237	0.2393	FALSE
260	"2000-01-01 00:00:03.250"	0.1544	7.5242	0.2378	FALSE
390	"2000-01-01 00:00:03.375"	0.17	7.523	0.2385	FALSE
520	"2000-01-01 00:00:03.500"	0.1743	7.5232	0.2383	FALSE
650	"2000-01-01 00:00:03.625"	0.1683	7.523	0.2374	FALSE
780	"2000-01-01 00:00:03.750"	0.1567	7.5227	0.2383	FALSE
910	"2000-01-01 00:00:03.875"	0.1422	7.5214	0.2383	FALSE
1040	"2000-01-01 00:00:04.000"	0.1346	7.5204	0.2381	FALSE
1170	"2000-01-01 00:00:04.125"	0.1373	7.522	0.2385	FALSE
1300	"2000-01-01 00:00:04.250"	0.1405	7.5212	0.2384	FALSE
1430	"2000-01-01 00:00:04.375"	0.1416	7.5216	0.2381	FALSE
1560	"2000-01-01 00:00:04.500"	0.1445	7.5224	0.238	FALSE
1690	"2000-01-01 00:00:04.625"	0.1454	7.5237	0.2384	FALSE
1820	"2000-01-01 00:00:04.750"	0.1436	7.5233	0.2383	FALSE
1950	"2000-01-01 00:00:04.875"	0.141	7.5217	0.2394	FALSE
2080	"2000-01-01 00:00:05.000"	0.1384	7.5215	0.239	FALSE
2210	"2000-01-01 00:00:05.125"	0.1388	7.5213	0.2381	FALSE
2340	"2000-01-01 00:00:05.250"	0.1402	7.5209	0.238	FALSE
2470	"2000-01-01 00:00:05.375"	0.1368	7.5204	0.2378	FALSE
2600	"2000-01-01 00:00:05.500"	0.1328	7.5202	0.2377	FALSE
2730	"2000-01-01 00:00:05.625"	0.1313	7.5218	0.2385	FALSE
2730	"2000-01-01 00:00:05.750"	0.1349	7.5209	0.2384	FALSE
2860	"2000-01-01 00:00:05.875"	0.1399	7.5217	0.2384	FALSE
2990	"2000-01-01 00:00:06.000"	0.1483	7.5215	0.2379	FALSE
3120	"2000-01-01 00:00:06.125"	0.1561	7.5203	0.2375	FALSE
3250	"2000-01-01 00:00:06.250"	0.1622	7.5196	0.2382	FALSE
3380	"2000-01-01 00:00:06.375"	0.1644	7.5201	0.2382	FALSE
3510	"2000-01-01 00:00:06.500"	0.1608	7.5212	0.2377	FALSE
3640	"2000-01-01 00:00:06.625"	0.1509	7.5206	0.2377	FALSE
3770	"2000-01-01 00:00:06.750"	0.1332	7.521	0.2372	FALSE
3900	"2000-01-01 00:00:06.875"	0.113	7.5213	0.2387	FALSE
