"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:03.000"	0.2546	8.3463	0.2037	FALSE
130	"2000-01-01 00:00:03.125"	0.2559	8.3452	0.2028	FALSE
260	"2000-01-01 00:00:03.250"	0.255	8.3459	0.2021	FALSE
390	"2000-01-01 00:00:03.375"	0.2543	8.3454	0.2029	FALSE
520	"2000-01-01 00:00:03.500"	0.2545	8.3462	0.2036	FALSE
650	"2000-01-01 00:00:03.625"	0.2573	8.3461	0.2026	FALSE
780	"2000-01-01 00:00:03.750"	0.2576	8.3469	0.2023	FALSE
910	"2000-01-01 00:00:03.875"	0.2585	8.347	0.2029	FALSE
1040	"2000-01-01 00:00:04.000"	0.2587	8.3474	0.2036	FALSE
1170	"2000-01-01 00:00:04.125"	0.2585	8.3464	0.203	FALSE
1300	"2000-01-01 00:00:04.250"	0.258	8.3472	0.2027	FALSE
1430	"2000-01-01 00:00:04.375"	0.2566	8.3458	0.2037	FALSE
1560	"2000-01-01 00:00:04.500"	0.2551	8.3466	0.2033	FALSE
1690	"2000-01-01 00:00:04.625"	0.2523	8.3465	0.2024	FALSE
1820	"2000-01-01 00:00:04.750"	0.2493	8.3463	0.2032	FALSE
1950	"2000-01-01 00:00:04.875"	0.2485	8.3462	0.2031	FALSE
2080	"2000-01-01 00:00:05.000"	0.2492	8.3456	0.2034	FALSE
2210	"2000-01-01 00:00:05.125"	0.2493	8.3452	0.2025	FALSE
2340	"2000-01-01 00:00:05.250"	0.251	8.3475	0.2032	FALSE
2470	"2000-01-01 00:00:05.375"	0.2514	8.3455	0.2036	FALSE
2600	"2000-01-01 00:00:05.500"	0.2523	8.3451	0.2029	FALSE
2730	"2000-01-01 00:00:05.625"	0.2547	8.3457	0.2027	FALSE
2860	"2000-01-01 00:00:05.750"	0.2596	8.3452	0.2033	FALSE
2860	"2000-01-01 00:00:05.875"	0.2625	8.3441	0.2038	FALSE
2990	"2000-01-01 00:00:06.000"	0.2634	8.3435	0.2031	FALSE
3120	"2000-01-01 00:00:06.125"	0.2618	8.3446	0.2025	FALSE
3250	"2000-01-01 00:00:06.250"	0.2594	8.3453	0.2029	FALSE
3380	"2000-01-01 00:00:06.375"	0.2575	8.3448	0.2032	FALSE
3510	"2000-01-01 00:00:06.500"	0.2525	8.3446	0.203	FALSE
