"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:03.000"	0.1383	7.7885	0.6871	FALSE
130	"2000-01-01 00:00:03.125"	0.1394	7.7915	0.687	FALSE
260	"2000-01-01 00:00:03.250"	0.1429	7.7942	0.687	FALSE
390	"2000-01-01 00:00:03.375"	0.1595	7.795	0.6875	FALSE
520	"2000-01-01 00:00:03.500"	0.1793	7.7947	0.6866	FALSE
650	"2000-01-01 00:00:03.625"	0.1932	7.7934	0.6874	FALSE
780	"2000-01-01 00:00:03.750"	0.1995	7.7924	0.6864	FALSE
910	"2000-01-01 00:00:03.875"	0.1924	7.7934	0.6866	FALSE
1040	"2000-01-01 00:00:04.000"	0.1731	7.7923	0.6876	FALSE
1170	"2000-01-01 00:00:04.125"	0.1425	7.7923	0.6871	FALSE
1300	"2000-01-01 00:00:04.250"	0.1064	7.79	0.6862	FALSE
1430	"2000-01-01 00:00:04.375"	0.0975	7.7894	0.6821	FALSE
1560	"2000-01-01 00:00:04.500"	0.1006	7.7912	0.4499	FALSE
1690	"2000-01-01 00:00:04.625"	0.1005	7.7884	0.076	FALSE
1820	"2000-01-01 00:00:04.750"	0.0999	7.7862	0.6826	FALSE
1950	"2000-01-01 00:00:04.875"	0.1254	7.7911	0.6867	FALSE
2080	"2000-01-01 00:00:05.000"	0.1374	7.7925	0.6867	FALSE
2210	"2000-01-01 00:00:05.125"	0.1566	7.7925	0.6867	FALSE
2340	"2000-01-01 00:00:05.250"	0.1713	7.7907	0.6859	FALSE
2470	"2000-01-01 00:00:05.375"	0.1688	7.7903	0.6861	FALSE
2600	"2000-01-01 00:00:05.500"	0.1638	7.7905	0.6869	FALSE
2730	"2000-01-01 00:00:05.625"	0.159	7.7894	0.6857	FALSE
2860	"2000-01-01 00:00:05.750"	0.1517	7.7899	0.6868	FALSE
2860	"2000-01-01 00:00:05.875"	0.1438	7.79	0.6865	FALSE
2990	"2000-01-01 00:00:06.000"	0.1375	7.7902	0.6871	FALSE
3120	"2000-01-01 00:00:06.125"	0.1383	7.791	0.6866	FALSE
3250	"2000-01-01 00:00:06.250"	0.137	7.7903	0.6864	FALSE
3380	"2000-01-01 00:00:06.375"	0.1307	7.79	0.6869	FALSE
3510	"2000-01-01 00:00:06.500"	0.121	7.7905	0.6862	FALSE
3640	"2000-01-01 00:00:06.625"	0.1077	7.7919	0.6853	FALSE
3770	"2000-01-01 00:00:06.750"	0.098	7.7895	0.6861	FALSE
3900	"2000-01-01 00:00:06.875"	0.0985	7.7886	0.686	FALSE
4030	"2000-01-01 00:00:07.000"	0.1141	7.789	0.6868	FALSE
4160	"2000-01-01 00:00:07.125"	0.1291	7.7899	0.6862	FALSE
4290	"2000-01-01 00:00:07.250"	0.1379	7.79	0.6863	FALSE
4420	"2000-01-01 00:00:07.375"	0.1409	7.7905	0.6866	FALSE
4550	"2000-01-01 00:00:07.500"	0.1426	7.7923	0.6868	FALSE
4680	"2000-01-01 00:00:07.625"	0.1431	7.7934	0.6861	FALSE
4810	"2000-01-01 00:00:07.750"	0.1451	7.794	0.6866	FALSE
4940	"2000-01-01 00:00:07.875"	0.1487	7.7945	0.686	FALSE
5070	"2000-01-01 00:00:08.000"	0.153	7.7942	0.6862	FALSE
5200	"2000-01-01 00:00:08.125"	0.1528	7.794	0.6855	FALSE
5330	"2000-01-01 00:00:08.250"	0.1483	7.7944	0.6867	FALSE
5460	"2000-01-01 00:00:08.375"	0.1413	7.7938	0.6859	FALSE
5590	"2000-01-01 00:00:08.500"	0.1352	7.7935	0.6862	FALSE
5720	"2000-01-01 00:00:08.625"	0.126	7.7928	0.6864	FALSE
5850	"2000-01-01 00:00:08.750"	0.1164	7.7922	0.6855	FALSE
5850	"2000-01-01 00:00:08.875"	0.1118	7.792	0.687	FALSE
6110	"2000-01-01 00:00:09.000"	0.1175	7.7914	0.6858	FALSE
6110	"2000-01-01 00:00:09.125"	0.133	7.7914	0.6868	FALSE
6370	"2000-01-01 00:00:09.250"	0.152	7.791	0.686	FALSE
6370	"2000-01-01 00:00:09.375"	0.1642	7.7909	0.686	FALSE
6500	"2000-01-01 00:00:09.500"	0.1642	7.7927	0.6857	FALSE
6630	"2000-01-01 00:00:09.625"	0.1568	7.792	0.6855	FALSE
6760	"2000-01-01 00:00:09.750"	0.1476	7.7924	0.6869	FALSE
6890	"2000-01-01 00:00:09.875"	0.1386	7.7918	0.6859	FALSE
7020	"2000-01-01 00:00:10.000"	0.1295	7.7909	0.6866	FALSE
7150	"2000-01-01 00:00:10.125"	0.1155	7.7901	0.6867	FALSE
7280	"2000-01-01 00:00:10.250"	0.1035	7.7891	0.6864	FALSE
7410	"2000-01-01 00:00:10.375"	0.0979	7.7877	0.6865	FALSE
7540	"2000-01-01 00:00:10.500"	0.0935	7.7862	0.6859	FALSE
7670	"2000-01-01 00:00:10.625"	0.0967	7.7867	0.6867	FALSE
7800	"2000-01-01 00:00:10.750"	0.0947	7.7858	0.6867	FALSE
7930	"2000-01-01 00:00:10.875"	0.0955	7.7854	0.687	FALSE
8060	"2000-01-01 00:00:11.000"	0.1013	7.7861	0.6874	FALSE
8190	"2000-01-01 00:00:11.125"	0.1288	7.7854	0.6871	FALSE
8320	"2000-01-01 00:00:11.250"	0.1654	7.7852	0.6875	FALSE
8450	"2000-01-01 00:00:11.375"	0.1981	7.7865	0.6886	FALSE
8580	"2000-01-01 00:00:11.500"	0.2135	7.7882	0.6876	FALSE
8710	"2000-01-01 00:00:11.625"	0.2152	7.7901	0.688	FALSE
8840	"2000-01-01 00:00:11.750"	0.2033	7.7906	0.6871	FALSE
8970	"2000-01-01 00:00:11.875"	0.1799	7.7881	0.6871	FALSE
9100	"2000-01-01 00:00:12.000"	0.1426	7.7869	0.6877	FALSE
9230	"2000-01-01 00:00:12.125"	0.1049	7.785	0.6878	FALSE
9360	"2000-01-01 00:00:12.250"	0.0944	7.7852	0.6861	FALSE
9490	"2000-01-01 00:00:12.375"	0.1	7.7854	0.6656	FALSE
9620	"2000-01-01 00:00:12.500"	0.0995	7.7814	0.1212	FALSE
9620	"2000-01-01 00:00:12.625"	0.1001	7.782	0.6507	FALSE
9750	"2000-01-01 00:00:12.750"	0.1386	7.7851	0.6875	FALSE
9880	"2000-01-01 00:00:12.875"	0.127	7.785	0.6873	FALSE
10010	"2000-01-01 00:00:13.000"	0.1412	7.7838	0.6884	FALSE
10140	"2000-01-01 00:00:13.125"	0.1464	7.7839	0.6889	FALSE
10270	"2000-01-01 00:00:13.250"	0.1483	7.7847	0.6882	FALSE
10400	"2000-01-01 00:00:13.375"	0.157	7.7858	0.6883	FALSE
10530	"2000-01-01 00:00:13.500"	0.1638	7.7861	0.6884	FALSE
10660	"2000-01-01 00:00:13.625"	0.1621	7.7849	0.6881	FALSE
10790	"2000-01-01 00:00:13.750"	0.1543	7.7855	0.6879	FALSE
10920	"2000-01-01 00:00:13.875"	0.1434	7.7852	0.6884	FALSE
11050	"2000-01-01 00:00:14.000"	0.1425	7.7845	0.688	FALSE
11180	"2000-01-01 00:00:14.125"	0.1447	7.7856	0.688	FALSE
11310	"2000-01-01 00:00:14.250"	0.1454	7.7844	0.6876	FALSE
11440	"2000-01-01 00:00:14.375"	0.1446	7.7843	0.6878	FALSE
11570	"2000-01-01 00:00:14.500"	0.1414	7.7842	0.6888	FALSE
11700	"2000-01-01 00:00:14.625"	0.138	7.7842	0.6882	FALSE
11830	"2000-01-01 00:00:14.750"	0.1317	7.7843	0.688	FALSE
11960	"2000-01-01 00:00:14.875"	0.1258	7.7837	0.6883	FALSE
12090	"2000-01-01 00:00:15.000"	0.1236	7.7828	0.6889	FALSE
12220	"2000-01-01 00:00:15.125"	0.1237	7.7833	0.6886	FALSE
12350	"2000-01-01 00:00:15.250"	0.1196	7.7831	0.6881	FALSE
12480	"2000-01-01 00:00:15.375"	0.1227	7.7836	0.6878	FALSE
12610	"2000-01-01 00:00:15.500"	0.1306	7.7845	0.6882	FALSE
