"DateTime"	"Time_ms"	"Pres_dbar"	"Temp"	"Sal"	"Cond"	"Chla"	"pH"	"DOconc"	"DOsat"	"flag"
"2019-04-20 17:32:13"	1674834	2.65076875686646	-0.01873779296875	0.155052646994591	0.176048040390015	3.20883178710938	5.99316883087158	19.1770297683214	131.533813476562	FALSE
"2019-04-20 17:32:13"	1675000	2.67166042327881	-0.018829345703125	0.153565987944603	0.174436286091805	3.205810546875	5.99531221389771	19.2067535872891	131.73600769043	FALSE
"2019-04-20 17:32:14"	1675167	2.69258999824524	-0.019012451171875	0.154194906353951	0.175117164850235	3.21334838867188	6.00212574005127	19.2469840657985	132.011825561523	FALSE
"2019-04-20 17:32:14"	1675334	2.70068526268005	-0.01922607421875	0.153546646237373	0.174413353204727	3.22198486328125	6.01286697387695	19.2818044084558	132.249267578125	FALSE
"2019-04-20 17:32:14"	1675500	2.73755240440369	-0.018829345703125	0.154190197587013	0.175113156437874	3.22628784179688	6.01112794876099	19.2993896911825	132.371948242188	FALSE
"2019-04-20 17:32:14"	1675667	2.76811671257019	-0.018951416015625	0.153820723295212	0.174712136387825	3.21768188476562	6.01975011825562	19.3285328536499	132.571044921875	FALSE
"2019-04-20 17:32:14"	1675834	2.7988874912262	-0.01885986328125	0.1537154763937	0.174598634243011	3.20443725585938	6.02682304382324	19.3676690381895	132.839721679688	FALSE
"2019-04-20 17:32:14"	1676000	2.8216245174408	-0.018402099609375	0.153709441423416	0.174594536423683	3.21478271484375	6.0332498550415	19.3966956098356	133.04052734375	FALSE
"2019-04-20 17:32:15"	1676167	2.85881972312927	-0.018707275390625	0.153239712119102	0.174083888530731	3.214111328125	6.03499507904053	19.4368562063789	133.314407348633	FALSE
"2019-04-20 17:32:15"	1676334	2.87539792060852	-0.01922607421875	0.154058486223221	0.174968838691711	3.21624755859375	6.04350519180298	19.4837715792576	133.634979248047	FALSE
"2019-04-20 17:32:15"	1676500	2.86583638191223	-0.01873779296875	0.153131499886513	0.17396642267704	3.21707153320312	6.05366611480713	19.5143533203881	133.845733642578	FALSE
"2019-04-20 17:32:15"	1676667	2.88235378265381	-0.018951416015625	0.153722181916237	0.174605742096901	3.21707153320312	6.05962896347046	19.5443791482174	134.051406860352	FALSE
"2019-04-20 17:32:15"	1676834	2.91894793510437	-0.018218994140625	0.153474316000938	0.174340948462486	3.20986938476562	6.06196403503418	19.5548836889572	134.126007080078	FALSE
"2019-04-20 17:32:15"	1677000	2.96617960929871	-0.01898193359375	0.153473973274231	0.174336835741997	3.20660400390625	6.06357049942017	19.5889454335514	134.356735229492	FALSE
"2019-04-20 17:32:16"	1677167	3.00485897064209	-0.019195556640625	0.153038740158081	0.173863992094994	3.2099609375	6.06717300415039	19.6339234849494	134.664016723633	FALSE
"2019-04-20 17:32:16"	1677334	3.03887486457825	-0.01922607421875	0.152808621525764	0.173614487051964	3.21524047851562	6.07398891448975	19.6595133890785	134.839202880859	FALSE
"2019-04-20 17:32:16"	1677500	3.06597113609314	-0.01898193359375	0.152877181768417	0.173690140247345	3.2188720703125	6.07657194137573	19.7198404943326	135.253967285156	FALSE
"2019-04-20 17:32:16"	1677667	3.10611963272095	-0.01922607421875	0.153921216726303	0.174820899963379	3.21514892578125	6.07834053039551	19.760101026596	135.530136108398	FALSE
"2019-04-20 17:32:16"	1677834	3.14116597175598	-0.018280029296875	0.15386426448822	0.174764171242714	3.21524047851562	6.08116960525513	19.810195226256	135.877304077148	FALSE
"2019-04-20 17:32:16"	1678000	3.16545176506042	-0.018829345703125	0.153095543384552	0.173928081989288	3.21417236328125	6.08871650695801	19.853817370572	136.173675537109	FALSE
"2019-04-20 17:32:17"	1678167	3.19909358024597	-0.01837158203125	0.152709513902664	0.173511981964111	3.22488403320312	6.09148693084717	19.9129536366983	136.580688476562	FALSE
"2019-04-20 17:32:17"	1678334	3.23302340507507	-0.0191650390625	0.154070571064949	0.17498354613781	3.21560668945312	6.09243583679199	19.936165411524	136.738098144531	FALSE
"2019-04-20 17:32:17"	1678500	3.25529599189758	-0.018524169921875	0.153875514864922	0.174775511026382	3.21481323242188	6.09572744369507	19.9901080079838	137.110382080078	FALSE
"2019-04-20 17:32:17"	1678667	3.28711223602295	-0.018585205078125	0.15395924448967	0.174866080284119	3.20904541015625	6.09672069549561	20.0211229441272	137.322952270508	FALSE
"2019-04-20 17:32:17"	1678834	3.31483387947083	-0.01922607421875	0.153072446584702	0.173901498317719	3.21536254882812	6.09754085540771	20.0805044864573	137.726913452148	FALSE
"2019-04-20 17:32:17"	1679000	3.32706642150879	-0.018646240234375	0.153205797076225	0.174049124121666	3.21810913085938	6.10774230957031	20.1014626605823	137.873046875	FALSE
"2019-04-20 17:32:18"	1679167	3.35255122184753	-0.019134521484375	0.153522074222565	0.174389556050301	3.21920776367188	6.10963439941406	20.1569297232402	138.251876831055	FALSE
"2019-04-20 17:32:18"	1679334	3.36906886100769	-0.01837158203125	0.153514817357063	0.17438568174839	3.22039794921875	6.10792207717896	20.1924618592256	138.498565673828	FALSE
"2019-04-20 17:32:18"	1679500	3.39324283599854	-0.019500732421875	0.15346771478653	0.174328938126564	3.2100830078125	6.10934209823608	20.2048976925522	138.579391479492	FALSE
"2019-04-20 17:32:18"	1679667	3.42717170715332	-0.018768310546875	0.153164133429527	0.174003675580025	3.21524047851562	6.11153125762939	20.247533229543	138.874404907227	FALSE
"2019-04-20 17:32:18"	1679834	3.41866707801819	-0.018798828125	0.153042197227478	0.173871293663979	3.22607421875	6.1114935874939	20.2608645847023	138.965606689453	FALSE
"2019-04-20 17:32:18"	1680000	3.42289233207703	-0.019012451171875	0.153528392314911	0.17439728975296	3.21347045898438	6.11462783813477	20.3013291962634	139.242767333984	FALSE
"2019-04-20 17:32:19"	1680167	3.42679357528687	-0.018646240234375	0.153334721922874	0.174189239740372	3.21661376953125	6.11651372909546	20.3108008938971	139.308990478516	FALSE
"2019-04-20 17:32:19"	1680334	3.43968105316162	-0.01922607421875	0.154031857848167	0.174942031502724	3.21035766601562	6.11771774291992	20.3303744260982	139.441619873047	FALSE
"2019-04-20 17:32:19"	1680500	3.46444463729858	-0.01861572265625	0.153243780136108	0.174090951681137	3.2008056640625	6.12027454376221	20.3477768645463	139.562637329102	FALSE
"2019-04-20 17:32:19"	1680667	3.49965405464172	-0.01922607421875	0.152929127216339	0.173746779561043	3.20697021484375	6.11922025680542	20.3787974550743	139.772689819336	FALSE
"2019-04-20 17:32:19"	1680834	3.50242257118225	-0.018463134765625	0.153536066412926	0.174408748745918	3.21258544921875	6.12542581558228	20.4124930217219	140.007400512695	FALSE
"2019-04-20 17:32:19"	1681000	3.50242257118225	-0.019500732421875	0.153293311595917	0.174140229821205	3.21218872070312	6.1241774559021	20.4176154829538	140.038192749023	FALSE
"2019-04-20 17:32:20"	1681167	3.51769185066223	-0.017822265625	0.152535229921341	0.173326954245567	3.20040893554688	6.09910154342651	20.4291098086823	140.122955322266	FALSE
"2019-04-20 17:32:20"	1681334	3.51623511314392	-0.01812744140625	0.153056710958481	0.173890814185143	3.2005615234375	6.09674215316772	20.4420852079005	140.211242675781	FALSE
"2019-04-20 17:32:20"	1681500	3.53860926628113	-0.018280029296875	0.152656108140945	0.173455804586411	3.208251953125	6.09648466110229	20.461016718712	140.340103149414	FALSE
"2019-04-20 17:32:20"	1681667	3.54905605316162	-0.018524169921875	0.152723699808121	0.173527836799622	3.20663452148438	6.1002459526062	20.4669861333725	140.380142211914	FALSE
"2019-04-20 17:32:20"	1681834	3.57420063018799	-0.018524169921875	0.152967795729637	0.173792600631714	3.22119140625	6.10242033004761	20.5021464383243	140.621536254883	FALSE
"2019-04-20 17:32:20"	1682000	3.58205795288086	-0.018524169921875	0.15362736582756	0.174507677555084	3.21884155273438	6.10608100891113	20.5136178826336	140.70085144043	FALSE
"2019-04-20 17:32:21"	1682167	3.59199094772339	-0.0186767578125	0.153418689966202	0.17428070306778	3.21438598632812	6.108567237854	20.5250615256484	140.778533935547	FALSE
"2019-04-20 17:32:21"	1682334	3.64107179641724	-0.018890380859375	0.152701035141945	0.173501715064049	3.20816040039062	6.10813903808594	20.5419047482171	140.892517089844	FALSE
"2019-04-20 17:32:21"	1682500	3.68719244003296	-0.018951416015625	0.15205579996109	0.172801896929741	3.21826171875	6.11332225799561	20.5725005463447	141.101501464844	FALSE
"2019-04-20 17:32:21"	1682667	3.72314667701721	-0.018768310546875	0.152923583984375	0.173743948340416	3.22305297851562	6.1171407699585	20.6224767420632	141.445846557617	FALSE
"2019-04-20 17:32:21"	1682834	3.74813866615295	-0.0185546875	0.152678266167641	0.173479154706001	3.21591186523438	6.12140226364136	20.6533053911461	141.657913208008	FALSE
"2019-04-20 17:32:21"	1683000	3.78823208808899	-0.01849365234375	0.152308270335197	0.173078373074532	3.210693359375	6.12163257598877	20.6942873538088	141.938888549805	FALSE
"2019-04-20 17:32:22"	1683167	3.83280515670776	-0.018707275390625	0.152535855770111	0.17332424223423	3.20883178710938	6.11862993240356	20.7340821802989	142.211196899414	FALSE
"2019-04-20 17:32:22"	1683334	3.83084034919739	-0.01898193359375	0.153039813041687	0.173869252204895	3.21722412109375	6.12695026397705	20.7848796303854	142.558990478516	FALSE
"2019-04-20 17:32:22"	1683500	3.83121562004089	-0.018463134765625	0.152723342180252	0.173528805375099	3.21661376953125	6.1287636756897	20.810052112886	142.733428955078	FALSE
"2019-04-20 17:32:22"	1683667	3.82925081253052	-0.01873779296875	0.15312260389328	0.173960268497467	3.2061767578125	6.13350820541382	20.8331870152795	142.891387939453	FALSE
"2019-04-20 17:32:22"	1683834	3.82944226264954	-0.01806640625	0.15287521481514	0.173695474863052	3.204833984375	6.13590145111084	20.8784853794796	143.204559326172	FALSE
"2019-04-20 17:32:22"	1684000	3.82997870445251	-0.018341064453125	0.152193084359169	0.172954395413399	3.22052001953125	6.13560676574707	20.8994588814688	143.346633911133	FALSE
"2019-04-20 17:32:23"	1684167	3.83317852020264	-0.01824951171875	0.153186857700348	0.17403244972229	3.22079467773438	6.1390905380249	20.8884309929401	143.272338867188	FALSE
"2019-04-20 17:32:23"	1684334	3.83311796188354	-0.01806640625	0.152833938598633	0.17365075647831	3.21795654296875	6.13888072967529	20.8842998371934	143.244400024414	FALSE
"2019-04-20 17:32:23"	1684500	3.83390831947327	-0.0181884765625	0.152590349316597	0.173385992646217	3.20932006835938	6.145836353302	20.9022151430534	143.366546630859	FALSE
"2019-04-20 17:32:23"	1684667	3.83361077308655	-0.018218994140625	0.152308136224747	0.173079818487167	3.20413208007812	6.14902544021606	20.9154835841884	143.457153320312	FALSE
"2019-04-20 17:32:23"	1684834	3.83332252502441	-0.01824951171875	0.152273401618004	0.173041984438896	3.2205810546875	6.15033721923828	20.9207568307535	143.4931640625	FALSE
"2019-04-20 17:32:23"	1685000	3.83314442634583	-0.018524169921875	0.153492569923401	0.174362495541573	3.233642578125	6.15256404876709	20.9154125534904	143.456588745117	FALSE
"2019-04-20 17:32:24"	1685167	3.83771085739136	-0.01812744140625	0.153072014451027	0.173908576369286	3.22418212890625	6.15454244613647	20.9136984919898	143.446029663086	FALSE
"2019-04-20 17:32:24"	1685334	3.85857510566711	-0.019256591796875	0.152341470122337	0.173110753297806	3.21731567382812	6.15716981887817	20.9169135946733	143.462783813477	FALSE
"2019-04-20 17:32:24"	1685500	3.88659644126892	-0.018310546875	0.152092754840851	0.172845959663391	3.21011352539062	6.15828323364258	20.9213793881997	143.497009277344	FALSE
"2019-04-20 17:32:24"	1685667	3.91014003753662	-0.01885986328125	0.153103798627853	0.173939540982246	3.21490478515625	6.16033697128296	20.9398135883828	143.622207641602	FALSE
"2019-04-20 17:32:24"	1685834	3.94450688362122	-0.018585205078125	0.152352318167686	0.17312628030777	3.22341918945312	6.16639709472656	20.9592667609286	143.756011962891	FALSE
"2019-04-20 17:32:24"	1686000	4.02874279022217	-0.0184326171875	0.152260929346085	0.173028260469437	3.2216796875	6.15944480895996	20.9891403239154	143.961441040039	FALSE
"2019-04-20 17:32:25"	1686167	4.09370231628418	-0.018035888671875	0.152712360024452	0.173519983887672	3.21392822265625	6.16132640838623	21.0358825790926	144.284103393555	FALSE
"2019-04-20 17:32:25"	1686334	4.13838052749634	-0.01885986328125	0.152189821004868	0.17294929921627	3.21127319335938	6.16858673095703	21.075576202948	144.552474975586	FALSE
"2019-04-20 17:32:25"	1686500	4.16624593734741	-0.018310546875	0.153094083070755	0.173932760953903	3.20956420898438	6.17163467407227	21.1441810303323	145.026168823242	FALSE
"2019-04-20 17:32:25"	1686667	4.19053506851196	-0.0186767578125	0.151836782693863	0.172567620873451	3.22052001953125	6.1744966506958	21.20522941845	145.442138671875	FALSE
"2019-04-20 17:32:25"	1686834	4.22781229019165	-0.01873779296875	0.152255520224571	0.173021525144577	3.21994018554688	6.17120552062988	21.2590565526164	145.811492919922	FALSE
"2019-04-20 17:32:25"	1687000	4.25942277908325	-0.01922607421875	0.152184963226318	0.172942638397217	3.21371459960938	6.17450428009033	21.3164159971283	146.202819824219	FALSE
"2019-04-20 17:32:26"	1687167	4.28765058517456	-0.01861572265625	0.152042478322983	0.172791332006454	3.22235107421875	6.17731761932373	21.3568741929464	146.482696533203	FALSE
"2019-04-20 17:32:26"	1687334	4.30753421783447	-0.01824951171875	0.151514321565628	0.172220468521118	3.21597290039062	6.18434047698975	21.4096130249097	146.845413208008	FALSE
"2019-04-20 17:32:26"	1687500	4.33590698242188	-0.018768310546875	0.152946785092354	0.17377133667469	3.21929931640625	6.18557453155518	21.4396954318888	147.051025390625	FALSE
"2019-04-20 17:32:26"	1687667	4.37103080749512	-0.0191650390625	0.152736246585846	0.173541128635406	3.2216796875	6.18751096725464	21.4828817840254	147.345367431641	FALSE
"2019-04-20 17:32:26"	1687834	4.4146466255188	-0.01873779296875	0.152036443352699	0.172784611582756	3.2137451171875	6.18884134292603	21.5310655588167	147.67692565918	FALSE
"2019-04-20 17:32:26"	1688000	4.45474195480347	-0.018218994140625	0.152327388525009	0.173102930188179	3.215576171875	6.18953704833984	21.5859520559664	148.055847167969	FALSE
"2019-04-20 17:32:27"	1688167	4.49139213562012	-0.01861572265625	0.152381435036659	0.173159644007683	3.21981811523438	6.1912841796875	21.6141774202979	148.247833251953	FALSE
"2019-04-20 17:32:27"	1688334	4.52520608901978	-0.01849365234375	0.15213343501091	0.172891423106194	3.22549438476562	6.19608354568481	21.6705397771031	148.634674072266	FALSE
"2019-04-20 17:32:27"	1688500	4.55681848526001	-0.0189208984375	0.151507541537285	0.172210589051247	3.2232666015625	6.19794178009033	21.7204323323305	148.97444152832	FALSE
"2019-04-20 17:32:27"	1688667	4.58578300476074	-0.01910400390625	0.151679769158363	0.172396585345268	3.22198486328125	6.19632053375244	21.7634388769579	149.268814086914	FALSE
