"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:02:13.500"	3.2444	7.5867	18.1902	FALSE
130	"2000-01-01 00:02:13.625"	3.2533	7.5858	18.1922	FALSE
260	"2000-01-01 00:02:13.750"	3.2622	7.586	18.1928	FALSE
390	"2000-01-01 00:02:13.875"	3.2701	7.5863	18.1932	FALSE
520	"2000-01-01 00:02:14.000"	3.274	7.5869	18.1939	FALSE
650	"2000-01-01 00:02:14.125"	3.2748	7.5874	18.1937	FALSE
780	"2000-01-01 00:02:14.250"	3.2701	7.5867	18.1939	FALSE
910	"2000-01-01 00:02:14.375"	3.2603	7.5867	18.1932	FALSE
1040	"2000-01-01 00:02:14.500"	3.2475	7.5877	18.1923	FALSE
1170	"2000-01-01 00:02:14.625"	3.2328	7.5865	18.1915	FALSE
1300	"2000-01-01 00:02:14.750"	3.2198	7.5858	18.1912	FALSE
1430	"2000-01-01 00:02:14.875"	3.2098	7.5872	18.1893	FALSE
1560	"2000-01-01 00:02:15.000"	3.205	7.5874	18.1909	FALSE
1690	"2000-01-01 00:02:15.125"	3.208	7.5871	18.1933	FALSE
1820	"2000-01-01 00:02:15.250"	3.2165	7.5874	18.1931	FALSE
1950	"2000-01-01 00:02:15.375"	3.2283	7.5878	18.1928	FALSE
2080	"2000-01-01 00:02:15.500"	3.2419	7.5875	18.1921	FALSE
2210	"2000-01-01 00:02:15.625"	3.2552	7.5841	18.1937	FALSE
2340	"2000-01-01 00:02:15.750"	3.2663	7.5846	18.1935	FALSE
2340	"2000-01-01 00:02:15.875"	3.2744	7.5852	18.1939	FALSE
2470	"2000-01-01 00:02:16.000"	3.2788	7.5858	18.1949	FALSE
2600	"2000-01-01 00:02:16.125"	3.2796	7.5853	18.1948	FALSE
2730	"2000-01-01 00:02:16.250"	3.2777	7.5859	18.1944	FALSE
2860	"2000-01-01 00:02:16.375"	3.2708	7.5856	18.1918	FALSE
2990	"2000-01-01 00:02:16.500"	3.2607	7.586	18.1899	FALSE
3120	"2000-01-01 00:02:16.625"	3.2477	7.5867	18.188	FALSE
3250	"2000-01-01 00:02:16.750"	3.2333	7.5868	18.1866	FALSE
3380	"2000-01-01 00:02:16.875"	3.2184	7.5873	18.1845	FALSE
3510	"2000-01-01 00:02:17.000"	3.2081	7.588	18.1825	FALSE
3640	"2000-01-01 00:02:17.125"	3.2014	7.5873	18.1838	FALSE
3770	"2000-01-01 00:02:17.250"	3.2003	7.5878	18.1848	FALSE
3900	"2000-01-01 00:02:17.375"	3.2042	7.5881	18.1857	FALSE
4030	"2000-01-01 00:02:17.500"	3.2127	7.5878	18.1869	FALSE
4160	"2000-01-01 00:02:17.625"	3.2257	7.5874	18.1877	FALSE
4290	"2000-01-01 00:02:17.750"	3.2413	7.5871	18.1862	FALSE
4420	"2000-01-01 00:02:17.875"	3.257	7.5864	18.1886	FALSE
4550	"2000-01-01 00:02:18.000"	3.2688	7.5858	18.1898	FALSE
4680	"2000-01-01 00:02:18.125"	3.2783	7.586	18.1922	FALSE
4810	"2000-01-01 00:02:18.250"	3.2843	7.5857	18.1931	FALSE
4940	"2000-01-01 00:02:18.375"	3.2863	7.5862	18.1936	FALSE
5070	"2000-01-01 00:02:18.500"	3.2834	7.5862	18.1926	FALSE
5200	"2000-01-01 00:02:18.625"	3.2759	7.5855	18.192	FALSE
