"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:38.250"	0.4526	17.4265	0.1505	FALSE
0	"2000-01-01 00:00:38.375"	0.4505	17.4252	0.1502	FALSE
130	"2000-01-01 00:00:38.500"	0.4473	17.4268	0.1512	FALSE
260	"2000-01-01 00:00:38.625"	0.4445	17.4252	0.1508	FALSE
390	"2000-01-01 00:00:38.750"	0.44	17.4222	0.1502	FALSE
520	"2000-01-01 00:00:38.875"	0.4409	17.4224	0.1503	FALSE
650	"2000-01-01 00:00:39.000"	0.4424	17.4236	0.1503	FALSE
780	"2000-01-01 00:00:39.125"	0.4425	17.429	0.1511	FALSE
910	"2000-01-01 00:00:39.250"	0.4377	17.4268	0.151	FALSE
1040	"2000-01-01 00:00:39.375"	0.4332	17.4246	0.1508	FALSE
1170	"2000-01-01 00:00:39.500"	0.4261	17.4235	0.1504	FALSE
1300	"2000-01-01 00:00:39.625"	0.4183	17.4246	0.1508	FALSE
1430	"2000-01-01 00:00:39.750"	0.4197	17.4246	0.1506	FALSE
1560	"2000-01-01 00:00:39.875"	0.424	17.4233	0.1506	FALSE
1690	"2000-01-01 00:00:40.000"	0.4292	17.4246	0.1505	FALSE
1820	"2000-01-01 00:00:40.125"	0.428	17.4264	0.1506	FALSE
1950	"2000-01-01 00:00:40.250"	0.4244	17.4278	0.1515	FALSE
2080	"2000-01-01 00:00:40.375"	0.4135	17.4321	0.1503	FALSE
2210	"2000-01-01 00:00:40.500"	0.4054	17.4348	0.1508	FALSE
2340	"2000-01-01 00:00:40.625"	0.4045	17.4364	0.1512	FALSE
2470	"2000-01-01 00:00:40.750"	0.4011	17.4352	0.1501	FALSE
2600	"2000-01-01 00:00:40.875"	0.403	17.4371	0.1506	FALSE
2730	"2000-01-01 00:00:41.000"	0.4089	17.4373	0.151	FALSE
2860	"2000-01-01 00:00:41.125"	0.4144	17.437	0.1512	FALSE
2990	"2000-01-01 00:00:41.250"	0.4117	17.4353	0.1507	FALSE
3120	"2000-01-01 00:00:41.375"	0.4104	17.4371	0.1505	FALSE
3250	"2000-01-01 00:00:41.500"	0.4017	17.4358	0.1503	FALSE
3250	"2000-01-01 00:00:41.625"	0.3975	17.4362	0.151	FALSE
3380	"2000-01-01 00:00:41.750"	0.3952	17.434	0.1507	TRUE
3510	"2000-01-01 00:00:41.875"	0.3985	17.4324	0.1508	TRUE
3640	"2000-01-01 00:00:42.000"	0.4032	17.4332	0.1508	TRUE
3770	"2000-01-01 00:00:42.125"	0.4063	17.4386	0.1504	TRUE
3900	"2000-01-01 00:00:42.250"	0.4067	17.438	0.1509	TRUE
4030	"2000-01-01 00:00:42.375"	0.407	17.4391	0.1509	TRUE
4160	"2000-01-01 00:00:42.500"	0.4078	17.4441	0.1515	TRUE
4290	"2000-01-01 00:00:42.625"	0.4137	17.4418	0.1505	TRUE
4420	"2000-01-01 00:00:42.750"	0.4174	17.4395	0.1506	TRUE
4550	"2000-01-01 00:00:42.875"	0.4133	17.4391	0.151	TRUE
4680	"2000-01-01 00:00:43.000"	0.414	17.4402	0.1507	TRUE
4810	"2000-01-01 00:00:43.125"	0.4143	17.4375	0.1508	TRUE
4940	"2000-01-01 00:00:43.250"	0.4121	17.4407	0.1509	TRUE
5070	"2000-01-01 00:00:43.375"	0.4171	17.4397	0.1505	TRUE
5200	"2000-01-01 00:00:43.500"	0.4218	17.44	0.1503	TRUE
5330	"2000-01-01 00:00:43.625"	0.4293	17.4396	0.1511	TRUE
5460	"2000-01-01 00:00:43.750"	0.4317	17.4386	0.1506	TRUE
5590	"2000-01-01 00:00:43.875"	0.4308	17.4386	0.1515	TRUE
5720	"2000-01-01 00:00:44.000"	0.4308	17.4368	0.1506	TRUE
5850	"2000-01-01 00:00:44.125"	0.4292	17.4381	0.1506	TRUE
5980	"2000-01-01 00:00:44.250"	0.4322	17.4385	0.1502	TRUE
6110	"2000-01-01 00:00:44.375"	0.4404	17.4383	0.1507	TRUE
6240	"2000-01-01 00:00:44.500"	0.4498	17.4403	0.1505	TRUE
6370	"2000-01-01 00:00:44.625"	0.4576	17.4392	0.1508	TRUE
6500	"2000-01-01 00:00:44.750"	0.4577	17.4373	0.1503	TRUE
6500	"2000-01-01 00:00:44.875"	0.461	17.4357	0.1506	TRUE
6630	"2000-01-01 00:00:45.000"	0.4567	17.4369	0.1509	TRUE
6760	"2000-01-01 00:00:45.125"	0.4539	17.4366	0.1506	TRUE
6890	"2000-01-01 00:00:45.250"	0.4488	17.4371	0.1504	TRUE
7020	"2000-01-01 00:00:45.375"	0.4462	17.4367	0.1507	TRUE
7150	"2000-01-01 00:00:45.500"	0.4458	17.4346	0.151	TRUE
7280	"2000-01-01 00:00:45.625"	0.4488	17.4317	0.1514	TRUE
7410	"2000-01-01 00:00:45.750"	0.4517	17.4317	0.1504	TRUE
7540	"2000-01-01 00:00:45.875"	0.4621	17.4304	0.1507	TRUE
7670	"2000-01-01 00:00:46.000"	0.4675	17.4303	0.1507	TRUE
7800	"2000-01-01 00:00:46.125"	0.4727	17.4312	0.1505	TRUE
7930	"2000-01-01 00:00:46.250"	0.4726	17.4308	0.1506	TRUE
8060	"2000-01-01 00:00:46.375"	0.4707	17.4289	0.1508	TRUE
8190	"2000-01-01 00:00:46.500"	0.4688	17.4285	0.1509	TRUE
8320	"2000-01-01 00:00:46.625"	0.4648	17.4338	0.1508	TRUE
8450	"2000-01-01 00:00:46.750"	0.4624	17.4357	0.1506	TRUE
8580	"2000-01-01 00:00:46.875"	0.4617	17.4357	0.1507	TRUE
8710	"2000-01-01 00:00:47.000"	0.4597	17.4349	0.1509	TRUE
8840	"2000-01-01 00:00:47.125"	0.4623	17.4344	0.1508	TRUE
8970	"2000-01-01 00:00:47.250"	0.465	17.4355	0.1509	TRUE
9100	"2000-01-01 00:00:47.375"	0.4699	17.4353	0.1509	TRUE
9230	"2000-01-01 00:00:47.500"	0.4746	17.438	0.151	TRUE
9360	"2000-01-01 00:00:47.625"	0.4766	17.4388	0.1511	TRUE
9490	"2000-01-01 00:00:47.750"	0.4741	17.4378	0.1506	TRUE
9620	"2000-01-01 00:00:47.875"	0.4696	17.4391	0.1508	TRUE
9750	"2000-01-01 00:00:48.000"	0.4645	17.4404	0.1509	TRUE
9750	"2000-01-01 00:00:48.125"	0.4599	17.4411	0.1509	TRUE
9880	"2000-01-01 00:00:48.250"	0.4584	17.4413	0.1508	TRUE
10010	"2000-01-01 00:00:48.375"	0.4571	17.4421	0.1507	TRUE
10140	"2000-01-01 00:00:48.500"	0.4576	17.442	0.1505	TRUE
10270	"2000-01-01 00:00:48.625"	0.4597	17.4425	0.1502	TRUE
10400	"2000-01-01 00:00:48.750"	0.4623	17.4437	0.1509	TRUE
10530	"2000-01-01 00:00:48.875"	0.467	17.4443	0.15	TRUE
10660	"2000-01-01 00:00:49.000"	0.469	17.443	0.1507	TRUE
10790	"2000-01-01 00:00:49.125"	0.4729	17.4441	0.151	TRUE
10920	"2000-01-01 00:00:49.250"	0.4726	17.4455	0.1503	TRUE
11050	"2000-01-01 00:00:49.375"	0.4716	17.4448	0.1505	TRUE
11180	"2000-01-01 00:00:49.500"	0.4678	17.4471	0.1506	TRUE
11310	"2000-01-01 00:00:49.625"	0.464	17.4461	0.1503	TRUE
11440	"2000-01-01 00:00:49.750"	0.4602	17.4465	0.1501	TRUE
11570	"2000-01-01 00:00:49.875"	0.4572	17.4475	0.1507	TRUE
11700	"2000-01-01 00:00:50.000"	0.455	17.4467	0.1507	TRUE
11830	"2000-01-01 00:00:50.125"	0.4579	17.4458	0.1505	TRUE
11960	"2000-01-01 00:00:50.250"	0.4624	17.4474	0.1512	TRUE
12090	"2000-01-01 00:00:50.375"	0.4684	17.4465	0.1507	TRUE
12220	"2000-01-01 00:00:50.500"	0.4718	17.4476	0.15	TRUE
12350	"2000-01-01 00:00:50.625"	0.472	17.4471	0.1513	TRUE
12480	"2000-01-01 00:00:50.750"	0.4703	17.448	0.1506	TRUE
12610	"2000-01-01 00:00:50.875"	0.4654	17.4476	0.1507	TRUE
12740	"2000-01-01 00:00:51.000"	0.4584	17.4464	0.1499	TRUE
12870	"2000-01-01 00:00:51.125"	0.4522	17.4465	0.1506	TRUE
13000	"2000-01-01 00:00:51.250"	0.4502	17.4462	0.1505	TRUE
13000	"2000-01-01 00:00:51.375"	0.4522	17.4478	0.151	TRUE
13130	"2000-01-01 00:00:51.500"	0.459	17.4472	0.1508	TRUE
13260	"2000-01-01 00:00:51.625"	0.465	17.4471	0.1504	TRUE
13390	"2000-01-01 00:00:51.750"	0.4698	17.4476	0.1505	TRUE
13520	"2000-01-01 00:00:51.875"	0.4725	17.4481	0.151	TRUE
13650	"2000-01-01 00:00:52.000"	0.474	17.4488	0.1507	TRUE
13780	"2000-01-01 00:00:52.125"	0.4734	17.449	0.1508	TRUE
13910	"2000-01-01 00:00:52.250"	0.4735	17.45	0.1509	TRUE
14040	"2000-01-01 00:00:52.375"	0.4724	17.4504	0.1506	TRUE
14170	"2000-01-01 00:00:52.500"	0.4706	17.4479	0.1507	TRUE
14300	"2000-01-01 00:00:52.625"	0.4709	17.4493	0.1506	TRUE
14430	"2000-01-01 00:00:52.750"	0.4718	17.4495	0.151	TRUE
14560	"2000-01-01 00:00:52.875"	0.4749	17.4537	0.1505	TRUE
14690	"2000-01-01 00:00:53.000"	0.4833	17.4559	0.1508	TRUE
14820	"2000-01-01 00:00:53.125"	0.4921	17.454	0.1506	TRUE
14950	"2000-01-01 00:00:53.250"	0.5025	17.4527	0.1509	TRUE
