"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:58.625"	-0.0416	17.7936	0.0093	FALSE
130	"2000-01-01 00:00:58.750"	-0.0416	18.3795	0.0096	FALSE
260	"2000-01-01 00:00:58.875"	-0.0415	18.702	0.0103	FALSE
390	"2000-01-01 00:00:59.000"	-0.0416	18.8235	0.0471	FALSE
520	"2000-01-01 00:00:59.125"	-0.0415	18.8414	0.0123	FALSE
650	"2000-01-01 00:00:59.250"	-0.0421	18.8337	0.0102	FALSE
780	"2000-01-01 00:00:59.375"	-0.0417	18.6701	0.0094	FALSE
910	"2000-01-01 00:00:59.500"	-0.0412	18.5583	0.0098	FALSE
1040	"2000-01-01 00:00:59.625"	-0.0418	18.4813	0.0095	FALSE
1170	"2000-01-01 00:00:59.750"	-0.0408	18.3878	0.0095	FALSE
1300	"2000-01-01 00:00:59.875"	-0.0408	18.3043	0.0095	FALSE
1430	"2000-01-01 00:01:00.000"	-0.042	18.2239	0.0095	FALSE
1560	"2000-01-01 00:01:00.125"	-0.0426	18.1709	0.0092	FALSE
1690	"2000-01-01 00:01:00.250"	-0.0419	18.2759	0.0106	FALSE
1820	"2000-01-01 00:01:00.375"	-0.0423	18.7374	0.1745	FALSE
1950	"2000-01-01 00:01:00.500"	-0.0406	18.8381	0.2086	FALSE
2080	"2000-01-01 00:01:00.625"	-0.0435	18.8529	0.2079	FALSE
2210	"2000-01-01 00:01:00.750"	-0.043	18.8553	0.2086	FALSE
2340	"2000-01-01 00:01:00.875"	-0.0419	18.8613	0.1983	FALSE
2340	"2000-01-01 00:01:01.000"	-0.0418	18.8615	0.0133	FALSE
2470	"2000-01-01 00:01:01.125"	-0.0422	18.8471	0.0103	FALSE
2600	"2000-01-01 00:01:01.250"	-0.0406	18.6878	0.0107	FALSE
2730	"2000-01-01 00:01:01.375"	-0.0418	18.5029	0.0103	FALSE
2860	"2000-01-01 00:01:01.500"	-0.0413	18.3437	0.0099	FALSE
2990	"2000-01-01 00:01:01.625"	-0.0412	18.1882	0.0098	FALSE
3120	"2000-01-01 00:01:01.750"	-0.0412	18.1882	0.0098	FALSE
3250	"2000-01-01 00:01:01.875"	-0.0412	17.7635	0.0093	FALSE
3380	"2000-01-01 00:01:02.000"	-0.0412	17.7048	0.0094	FALSE
3510	"2000-01-01 00:01:02.125"	-0.0412	18.1897	0.2091	FALSE
3640	"2000-01-01 00:01:02.250"	0.0059	18.7674	0.2088	FALSE
3770	"2000-01-01 00:01:02.375"	0.0492	18.8507	0.2085	FALSE
3900	"2000-01-01 00:01:02.500"	0.0591	18.8599	0.2083	FALSE
4030	"2000-01-01 00:01:02.625"	0.0537	18.8613	0.209	FALSE
4160	"2000-01-01 00:01:02.750"	0.0191	18.8615	0.2086	FALSE
4290	"2000-01-01 00:01:02.875"	-0.028	18.8582	0.2091	FALSE
4420	"2000-01-01 00:01:03.000"	-0.0429	18.8573	0.2066	FALSE
4550	"2000-01-01 00:01:03.125"	-0.0405	18.8511	0.0199	FALSE
4680	"2000-01-01 00:01:03.250"	-0.0403	18.809	0.0114	FALSE
4810	"2000-01-01 00:01:03.375"	-0.0396	18.6616	0.0106	FALSE
