"Time_ms"	"datetime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:00:03.000"	0.1789	7.2576	5.0929	TRUE
130	"2000-01-01 00:00:03.125"	0.1656	7.2484	5.0841	TRUE
260	"2000-01-01 00:00:03.250"	0.158	7.2497	5.026	TRUE
390	"2000-01-01 00:00:03.375"	0.1565	7.2539	5.0087	TRUE
520	"2000-01-01 00:00:03.500"	0.1565	7.2528	5.028	TRUE
650	"2000-01-01 00:00:03.625"	0.1629	7.2529	5.0374	TRUE
780	"2000-01-01 00:00:03.750"	0.1743	7.266	5.0282	TRUE
910	"2000-01-01 00:00:03.875"	0.1899	7.2562	5.0854	TRUE
1040	"2000-01-01 00:00:04.000"	0.2045	7.2782	5.1067	TRUE
1170	"2000-01-01 00:00:04.125"	0.2205	7.2865	5.1309	TRUE
1300	"2000-01-01 00:00:04.250"	0.2365	7.2472	5.1541	TRUE
1430	"2000-01-01 00:00:04.375"	0.2478	7.2099	5.2341	TRUE
1560	"2000-01-01 00:00:04.500"	0.2527	7.2117	5.2927	TRUE
1690	"2000-01-01 00:00:04.625"	0.2516	7.2058	5.2696	TRUE
1820	"2000-01-01 00:00:04.750"	0.2462	7.2182	5.2095	TRUE
1950	"2000-01-01 00:00:04.875"	0.2375	7.2293	5.2047	TRUE
2080	"2000-01-01 00:00:05.000"	0.225	7.2368	5.3162	TRUE
2210	"2000-01-01 00:00:05.125"	0.207	7.2566	5.4195	TRUE
2340	"2000-01-01 00:00:05.250"	0.1882	7.262	5.328	TRUE
2470	"2000-01-01 00:00:05.375"	0.1818	7.272	5.2261	TRUE
2600	"2000-01-01 00:00:05.500"	0.1821	7.2856	5.2263	TRUE
2730	"2000-01-01 00:00:05.625"	0.1906	7.2845	5.2693	TRUE
2730	"2000-01-01 00:00:05.750"	0.1976	7.2868	5.2586	TRUE
2860	"2000-01-01 00:00:05.875"	0.2061	7.2782	5.2079	TRUE
2990	"2000-01-01 00:00:06.000"	0.217	7.2713	5.1566	TRUE
3120	"2000-01-01 00:00:06.125"	0.2332	7.2689	5.1304	TRUE
3250	"2000-01-01 00:00:06.250"	0.2525	7.2834	5.1692	TRUE
3380	"2000-01-01 00:00:06.375"	0.2694	7.2805	5.252	TRUE
3510	"2000-01-01 00:00:06.500"	0.2813	7.2549	5.3214	TRUE
3640	"2000-01-01 00:00:06.625"	0.2879	7.2305	5.3405	TRUE
3770	"2000-01-01 00:00:06.750"	0.2921	7.2366	5.3352	TRUE
3900	"2000-01-01 00:00:06.875"	0.2978	7.2402	5.3704	TRUE
4030	"2000-01-01 00:00:07.000"	0.3065	7.2403	5.4674	TRUE
4160	"2000-01-01 00:00:07.125"	0.3231	7.2249	5.694	TRUE
4290	"2000-01-01 00:00:07.250"	0.3355	7.0249	5.9653	TRUE
4420	"2000-01-01 00:00:07.375"	0.344	6.8179	6.0828	TRUE
4550	"2000-01-01 00:00:07.500"	0.3463	6.7886	5.9987	TRUE
4680	"2000-01-01 00:00:07.625"	0.3442	6.926	5.731	TRUE
4810	"2000-01-01 00:00:07.750"	0.3356	6.9978	5.5983	TRUE
4940	"2000-01-01 00:00:07.875"	0.3239	7.0744	5.6369	TRUE
5070	"2000-01-01 00:00:08.000"	0.3093	7.1516	5.6535	TRUE
5200	"2000-01-01 00:00:08.125"	0.295	7.2034	5.5886	TRUE
5330	"2000-01-01 00:00:08.250"	0.2877	7.219	5.5262	TRUE
5460	"2000-01-01 00:00:08.375"	0.2884	7.2341	5.5744	TRUE
5590	"2000-01-01 00:00:08.500"	0.3017	7.2264	5.7277	TRUE
5720	"2000-01-01 00:00:08.625"	0.3234	7.2186	5.7874	TRUE
5850	"2000-01-01 00:00:08.750"	0.345	7.198	5.7527	TRUE
5850	"2000-01-01 00:00:08.875"	0.3707	7.078	5.93	TRUE
5980	"2000-01-01 00:00:09.000"	0.3964	6.9047	6.5216	TRUE
6110	"2000-01-01 00:00:09.125"	0.433	6.6279	8.1816	TRUE
6370	"2000-01-01 00:00:09.250"	0.4717	6.4527	10.6791	TRUE
6370	"2000-01-01 00:00:09.375"	0.5197	6.3733	12.6869	TRUE
6500	"2000-01-01 00:00:09.500"	0.5461	6.3151	13.3088	TRUE
6630	"2000-01-01 00:00:09.625"	0.5655	6.3155	13.6474	TRUE
6760	"2000-01-01 00:00:09.750"	0.5696	6.2881	12.9474	TRUE
6890	"2000-01-01 00:00:09.875"	0.559	6.29	11.1032	TRUE
7020	"2000-01-01 00:00:10.000"	0.5358	6.2745	10.3719	TRUE
7150	"2000-01-01 00:00:10.125"	0.5048	6.3155	9.5729	TRUE
7280	"2000-01-01 00:00:10.250"	0.4747	6.3867	8.9246	TRUE
