"Time_ms"	"DateTime"	"Pres_dbar"	"Temp"	"Sal"	"flag"
0	"2000-01-01 00:01:18.000"	0.2931	11.8107	0.1302	FALSE
130	"2000-01-01 00:01:18.125"	0.295	11.8076	0.1297	FALSE
260	"2000-01-01 00:01:18.250"	0.2968	11.8056	0.1312	FALSE
390	"2000-01-01 00:01:18.375"	0.2981	11.8089	0.1297	FALSE
520	"2000-01-01 00:01:18.500"	0.2984	11.812	0.1302	FALSE
650	"2000-01-01 00:01:18.625"	0.2964	11.8123	0.1294	FALSE
780	"2000-01-01 00:01:18.750"	0.2925	11.8132	0.1304	FALSE
910	"2000-01-01 00:01:18.875"	0.2859	11.8136	0.1306	FALSE
1040	"2000-01-01 00:01:19.000"	0.2795	11.8205	0.1296	FALSE
1170	"2000-01-01 00:01:19.125"	0.2771	11.8215	0.1299	FALSE
1300	"2000-01-01 00:01:19.250"	0.2767	11.8191	0.13	FALSE
1430	"2000-01-01 00:01:19.375"	0.2799	11.8155	0.1306	FALSE
1560	"2000-01-01 00:01:19.500"	0.2846	11.813	0.1312	FALSE
1690	"2000-01-01 00:01:19.625"	0.2905	11.8105	0.1304	FALSE
1820	"2000-01-01 00:01:19.750"	0.2974	11.8102	0.1304	FALSE
1950	"2000-01-01 00:01:19.875"	0.3035	11.8011	0.1298	FALSE
2080	"2000-01-01 00:01:20.000"	0.3072	11.7919	0.1302	FALSE
2210	"2000-01-01 00:01:20.125"	0.3067	11.7185	0.1302	FALSE
2340	"2000-01-01 00:01:20.250"	0.3024	11.7045	0.1311	FALSE
2470	"2000-01-01 00:01:20.375"	0.2954	11.7195	0.1308	FALSE
2600	"2000-01-01 00:01:20.500"	0.2876	11.7225	0.1301	FALSE
2730	"2000-01-01 00:01:20.625"	0.2805	11.7048	0.1309	FALSE
2730	"2000-01-01 00:01:20.750"	0.2761	11.7114	0.1313	FALSE
2860	"2000-01-01 00:01:20.875"	0.2767	11.7214	0.1309	FALSE
2990	"2000-01-01 00:01:21.000"	0.2791	11.7203	0.1306	FALSE
3120	"2000-01-01 00:01:21.125"	0.2826	11.7218	0.1311	FALSE
3250	"2000-01-01 00:01:21.250"	0.2864	11.7199	0.1312	FALSE
3380	"2000-01-01 00:01:21.375"	0.2891	11.7342	0.1309	FALSE
3510	"2000-01-01 00:01:21.500"	0.2896	11.7378	0.1308	FALSE
3640	"2000-01-01 00:01:21.625"	0.29	11.7591	0.1301	FALSE
3770	"2000-01-01 00:01:21.750"	0.2911	11.7866	0.1303	FALSE
3900	"2000-01-01 00:01:21.875"	0.293	11.8017	0.1303	FALSE
4030	"2000-01-01 00:01:22.000"	0.2952	11.8178	0.1299	FALSE
4160	"2000-01-01 00:01:22.125"	0.2967	11.8039	0.131	FALSE
4290	"2000-01-01 00:01:22.250"	0.2962	11.7989	0.1299	FALSE
4420	"2000-01-01 00:01:22.375"	0.2967	11.7967	0.1307	FALSE
4550	"2000-01-01 00:01:22.500"	0.2954	11.7951	0.131	FALSE
4680	"2000-01-01 00:01:22.625"	0.2933	11.7925	0.1303	FALSE
4810	"2000-01-01 00:01:22.750"	0.2891	11.7952	0.1304	FALSE
