"DateTime"	"Time_ms"	"Pres_dbar"	"Temp"	"Sal"	"Cond"	"Chla"	"pH"	"DOconc"	"DOsat"	"flag"
"2019-04-25 21:18:30"	0	0.0976447910070419	-6.7435302734375	-0.00645814649760723	0.00196372694335878	0.535003662109375	6.61150169372559	19.9681558277292	111.685600280762	FALSE
"2019-04-25 21:18:31"	167	0.0981812477111816	-6.746337890625	0	-0.000796729407738894	1.27749633789062	6.61885356903076	19.955868259373	111.611968994141	FALSE
"2019-04-25 21:18:31"	334	0.0978343486785889	-6.74896240234375	0	-0.000456349283922464	1.67462158203125	6.59445762634277	19.960559230795	111.628784179688	FALSE
"2019-04-25 21:18:31"	500	0.0975357890129089	-6.75384521484375	-0.00853955559432507	0.000187315759831108	1.84954833984375	6.55603408813477	19.9687171783788	111.650032043457	FALSE
"2019-04-25 21:18:31"	667	0.0973993018269539	-6.7608642578125	-0.00877138134092093	1.71275423781481e-05	1.9232177734375	6.61668634414673	19.972227010892	111.644264221191	FALSE
"2019-04-25 21:18:31"	834	0.097518727183342	-6.77056884765625	0	-0.00126816367264837	1.94094848632812	6.60704374313354	19.9705978667993	111.60733795166	FALSE
"2019-04-25 21:18:31"	1000	0.0973490700125694	-6.780029296875	0	-0.000417214992921799	1.94537353515625	6.58009958267212	19.9819894201732	111.637016296387	FALSE
"2019-04-25 21:18:32"	1167	0.0973196849226952	-6.79107666015625	0	-0.00054903858108446	1.96157836914062	6.5948429107666	19.9890491545592	111.636764526367	FALSE
"2019-04-25 21:18:32"	1334	0.0970325022935867	-6.804443359375	-0.00845696870237589	0.000301910185953602	1.96383666992188	6.59518480300903	20.00641207291	111.678894042969	FALSE
"2019-04-25 21:18:32"	1500	0.0970931574702263	-6.81256103515625	0	-0.000170379891642369	1.967041015625	6.67749309539795	20.0084784900275	111.668022155762	FALSE
"2019-04-25 21:18:32"	1667	0.0973092615604401	-6.82049560546875	-0.00817982386797667	0.000548199459444731	1.96383666992188	6.59312534332275	20.0138486140935	111.662902832031	FALSE
"2019-04-25 21:18:32"	1834	0.097131073474884	-6.83151245117188	0	-0.00098296080250293	1.97250366210938	6.59178590774536	20.0262614452266	111.699081420898	FALSE
"2019-04-25 21:18:32"	2000	0.0977035537362099	-6.84658813476562	-0.00774027779698372	0.000945853476878256	1.97439575195312	6.61182594299316	20.0361063052495	111.69352722168	FALSE
"2019-04-25 21:18:33"	2167	0.097822979092598	-6.86151123046875	0	-0.00107710517477244	1.9732666015625	6.55983066558838	20.0299117424031	111.611518859863	FALSE
"2019-04-25 21:18:33"	2334	0.097590759396553	-6.8697509765625	-0.00859914068132639	0.000246593757765368	1.97796630859375	6.60190916061401	20.0454864657546	111.661750793457	FALSE
"2019-04-25 21:18:33"	2500	0.0971433967351913	-6.87869262695312	-0.00833308510482311	0.000474098662380129	1.9796142578125	6.59715509414673	20.0558834838698	111.687683105469	FALSE
"2019-04-25 21:18:33"	2667	0.097145289182663	-6.893798828125	0	-0.000225567797315307	1.98300170898438	6.62261581420898	20.0688215312141	111.71199798584	FALSE
"2019-04-25 21:18:33"	2834	0.097919650375843	-6.90432739257812	0	-0.000621920800767839	1.9849853515625	6.58870458602905	20.0710493991123	111.686470031738	FALSE
"2019-04-25 21:18:33"	3000	0.0972931459546089	-6.91644287109375	-0.00754743721336126	0.00117452850099653	1.98416137695312	6.56442451477051	20.0806501974763	111.69017791748	FALSE
"2019-04-25 21:18:34"	3167	0.0975026190280914	-6.92825317382812	0	-0.000167652207892388	1.98480224609375	6.6156644821167	20.0904004681514	111.707893371582	FALSE
"2019-04-25 21:18:34"	3334	0.0978068634867668	-6.93804931640625	0	-0.000243289818172343	1.99285888671875	6.60407304763794	20.0947419412272	111.696716308594	FALSE
"2019-04-25 21:18:34"	3500	0.0979253426194191	-6.94454956054688	0	-0.00139625556766987	1.98416137695312	6.59148979187012	20.1011576607724	111.708938598633	FALSE
"2019-04-25 21:18:34"	3667	0.0975196734070778	-6.9530029296875	-0.00830069091171026	0.000570382515434176	1.9866943359375	6.61138248443604	20.1046294278442	111.69108581543	FALSE
"2019-04-25 21:18:34"	3834	0.0970732569694519	-6.96173095703125	-0.00815162993967533	0.00070331955794245	1.98077392578125	6.6092095375061	20.112731723562	111.704734802246	FALSE
"2019-04-25 21:18:34"	4000	0.0978552028536797	-6.96768188476562	0	-0.000374550378182903	1.98660278320312	6.59333324432373	20.1292742072087	111.781677246094	FALSE
"2019-04-25 21:18:35"	4167	0.0973500162363052	-6.97579956054688	-0.00859979167580605	0.000344542902894318	1.984375	6.59074401855469	20.1323661786633	111.762634277344	FALSE
"2019-04-25 21:18:35"	4334	0.0975651741027832	-6.984375	-0.00879790261387825	0.000193263884284534	1.9820556640625	6.61708641052246	20.1445130519509	111.798934936523	FALSE
"2019-04-25 21:18:35"	4500	0.0969092845916748	-6.99285888671875	0	-0.000638209516182542	1.97991943359375	6.55943775177002	20.1488283328052	111.799308776855	FALSE
"2019-04-25 21:18:35"	4667	0.0974618569016457	-7.00128173828125	0	-0.000978586380369961	1.96652221679688	6.54712533950806	20.1563206786963	111.810447692871	FALSE
"2019-04-25 21:18:35"	4834	0.0975509509444237	-7.0069580078125	0	-0.00116711051668972	1.95965576171875	6.73536062240601	20.1601105066474	111.810958862305	FALSE
"2019-04-25 21:18:35"	5000	0.097412571310997	-7.01333618164062	0	-8.92402313183993e-05	0.166473388671875	6.58524656295776	20.1585278229275	111.779136657715	FALSE
