"depth.grid","Temp.smt","Sal.smt"
0.37,-0.0218583932296872,0.155247974325532
0.38,-0.0218749070096971,0.155245629698592
0.39,-0.0218902529319264,0.155243357035328
0.4,-0.0219044103158291,0.155241160976407
0.41,-0.0219173584808592,0.155239046162496
0.42,-0.0219290767464704,0.155237017234261
0.43,-0.0219395444321167,0.155235078832369
0.44,-0.021948740857252,0.155233235597487
0.45,-0.0219566453413301,0.155231492170282
0.46,-0.021963237203805,0.15522985319142
0.47,-0.0219684957641305,0.155228323301567
0.48,-0.0219724003417605,0.155226907141392
0.49,-0.0219749302561489,0.15522560935156
0.5,-0.0219760648267496,0.155224434572738
0.51,-0.0219757833730165,0.155223387445593
0.52,-0.0219740652144035,0.155222472610792
0.53,-0.0219708896703644,0.155221694709
0.54,-0.0219662360603532,0.155221058380886
0.55,-0.0219600837038237,0.155220568267115
0.56,-0.0219524119202298,0.155220229008355
0.57,-0.0219432000290255,0.155220045245272
0.58,-0.0219324273496645,0.155220021618533
0.59,-0.0219200655722167,0.155220160535873
0.6,-0.0219057923138218,0.155220378231867
0.61,-0.0218895081737384,0.15522065590109
0.62,-0.0218712990303432,0.155221028912469
0.63,-0.0218512507620132,0.155221532634928
0.64,-0.021829449247125,0.155222202437392
0.65,-0.0218059803640555,0.155223073688785
0.66,-0.0217809299911816,0.155224181758033
0.67,-0.0217543840068801,0.155225562014059
0.68,-0.0217264282895278,0.15522724982579
0.69,-0.0216971487175015,0.15522928056215
0.7,-0.021666631169178,0.155231689592064
0.71,-0.0216349615229343,0.155234512284456
0.72,-0.0216019629010504,0.155237810408771
0.73,-0.0215639053503071,0.155241969022696
0.74,-0.0215205466352473,0.155246946507193
0.75,-0.0214731789264195,0.155252537283305
0.76,-0.0214230943943719,0.155258535772076
0.77,-0.0213715852096528,0.155264736394551
0.78,-0.0213199435428106,0.155270933571774
0.79,-0.0212694615643936,0.155276921724787
0.8,-0.02122143144495,0.155282495274636
0.81,-0.0211771453550283,0.155287448642364
0.82,-0.0211360646176077,0.155291644900432
0.83,-0.0210930741834358,0.155296102816838
0.84,-0.0210466940962413,0.155300841168293
0.85,-0.0209978923360887,0.155305770288503
0.86,-0.0209476368830426,0.155310800511177
0.87,-0.0208968957171672,0.155315842170022
0.88,-0.020846636818527,0.155320805598747
0.89,-0.0207978281671866,0.155325601131058
0.9,-0.0207514377432102,0.155330139100664
0.91,-0.0207084335266624,0.155334329841273
0.92,-0.0206697834976075,0.155338083686592
0.93,-0.0206364556361101,0.155341310970329
0.94,-0.0206081297007123,0.155345216598175
0.95,-0.0205831865037883,0.155350984813061
0.96,-0.0205611596799005,0.155357826013263
0.97,-0.0205415896479663,0.155364941859227
0.98,-0.0205240168269033,0.155371534011395
0.99,-0.020507981635629,0.155376804130212
1,-0.020493024493061,0.155379953876122
1.01,-0.0204786858181166,0.155380184909568
1.02,-0.0204645060297135,0.155376698890995
1.03,-0.0204500682153638,0.155368722551319
1.04,-0.0204379140633374,0.155357423296452
1.05,-0.0204294813291997,0.155343945167928
1.06,-0.0204243934535244,0.155328484827423
1.07,-0.020422273876885,0.155311238936612
1.08,-0.0204227460398553,0.15529240415717
1.09,-0.0204254333830089,0.155272177150774
1.1,-0.0204299593469195,0.155250754579099
1.11,-0.0204359473721609,0.15522833310382
1.12,-0.0204430208993066,0.155205109386613
1.13,-0.0204508033689304,0.155181280089154
1.14,-0.0204589182216059,0.155157041873118
1.15,-0.0204669888979067,0.15513259140018
1.16,-0.0204746388384067,0.155108125332017
1.17,-0.0204814914836794,0.155083840330304
1.18,-0.0204871702742986,0.155059933056716
1.19,-0.0204912986508378,0.155036600172929
1.2,-0.0204935000538709,0.155014038340618
1.21,-0.0204933979239714,0.154992444221459
1.22,-0.020490615701713,0.154972014477129
1.23,-0.0204853639072069,0.154952170307623
1.24,-0.0204797608580391,0.154930108473665
1.25,-0.0204739847468925,0.154905962330244
1.26,-0.0204679744356871,0.154880199109451
1.27,-0.020461668786343,0.154853286043373
1.28,-0.0204550066607802,0.1548256903641
1.29,-0.0204479269209189,0.154797879303718
1.3,-0.0204403684286793,0.154770320094317
1.31,-0.0204322700459813,0.154743479967986
1.32,-0.020423570634745,0.154717826156813
1.33,-0.0204142090568907,0.154693825892886
1.34,-0.0204041241743383,0.154671946408294
1.35,-0.0203932548490081,0.154652654935125
1.36,-0.0203815379471733,0.154636416523578
1.37,-0.0203680567287846,0.154622586849828
1.38,-0.0203522977910755,0.154610322688245
1.39,-0.0203345680401983,0.15459953270723
1.4,-0.0203151743823055,0.154590125575182
1.41,-0.0202944237235492,0.154582009960505
1.42,-0.020272622970082,0.154575094531597
1.43,-0.020250079028056,0.154569287956861
1.44,-0.0202270988036237,0.154564498904698
1.45,-0.0202039892029374,0.154560636043508
1.46,-0.0201810571321495,0.154557608041692
1.47,-0.0201586094974122,0.154555323567651
1.48,-0.020136953204878,0.154553691289787
1.49,-0.0201163951606991,0.154552619876501
1.5,-0.0200972422710279,0.154552017996192
1.51,-0.0200798014420168,0.154551794317264
1.52,-0.0200638353025004,0.154552814947558
1.53,-0.0200463149320289,0.154560325117717
1.54,-0.0200273586916757,0.154573179177447
1.55,-0.0200077307202675,0.154589030772197
1.56,-0.019988195156631,0.154605533547414
1.57,-0.019969516139593,0.154620341148545
1.58,-0.01995245780798,0.154631107221037
1.59,-0.0199377806922114,0.154635521429518
1.6,-0.0199253464931235,0.154638576345842
1.61,-0.0199145155954884,0.154644523028963
1.62,-0.019905030114068,0.154652573257169
1.63,-0.0198966321636246,0.15466193880875
1.64,-0.0198890638589201,0.154671831461996
1.65,-0.0198820673147166,0.154681462995196
1.66,-0.0198753846457761,0.154690045186641
1.67,-0.0198687579668609,0.154696789814619
1.68,-0.0198619293927328,0.15470090865742
1.69,-0.0198546410381541,0.154701613493334
1.7,-0.0198466350178868,0.154698116100651
1.71,-0.0198376534466929,0.154689628257659
1.72,-0.0198284422717882,0.154675100562593
1.73,-0.0198202838619913,0.154654294826349
1.74,-0.0198130764195063,0.154627957006912
1.75,-0.0198067064636661,0.15459683863934
1.76,-0.0198010605138035,0.154561691258692
1.77,-0.0197960250892516,0.154523266400027
1.78,-0.0197914867093431,0.154482315598404
1.79,-0.0197873318934109,0.154439590388881
1.8,-0.0197834471607881,0.154395842306517
1.81,-0.0197797190308073,0.15435182288637
1.82,-0.0197760340228017,0.154308283663499
1.83,-0.0197722786561039,0.154265976172964
1.84,-0.019768339450047,0.154225651949822
1.85,-0.0197641029239638,0.154188062529132
1.86,-0.0197594555971872,0.154153959445953
1.87,-0.0197542839890502,0.154124094235345
1.88,-0.0197484746188855,0.154099218432364
1.89,-0.0197419140060261,0.154080083572071
1.9,-0.0197354816078644,0.154065161068134
1.91,-0.0197308045299819,0.154050310289004
1.92,-0.0197271807626394,0.154035976081745
1.93,-0.0197238362472636,0.154022756858601
1.94,-0.0197199969252811,0.154011251031818
1.95,-0.0197148887381188,0.154002057013642
