"depth.grid","Temp.smt","Sal.smt"
0.01,9.68816635584934,20.5346408143454
0.02,9.69295793089551,20.5318253934373
0.03,9.69722730902417,20.5290689371634
0.04,9.70096542330678,20.5264140849709
0.05,9.70416595252671,20.5239314393659
0.06,9.70682257546733,20.5216916028546
0.07,9.70892897091199,20.519765177943
0.08,9.71047881764406,20.5182227671372
0.09,9.7114657944469,20.5171349729433
0.1,9.71188358010387,20.5165723978675
0.11,9.71172585339835,20.5166056444158
0.12,9.71098629311368,20.5173053150944
0.13,9.70965857803324,20.5187420124093
0.14,9.70773638694038,20.5209863388666
0.15,9.7047946178156,20.5227756173123
0.16,9.70035632379096,20.5227364964442
0.17,9.69472358848643,20.5220136465695
0.18,9.68820719960173,20.5217796747201
0.19,9.68111794483653,20.5232071879277
0.2,9.67376661189051,20.5274687932243
0.21,9.66646398846338,20.5357370976418
0.22,9.65952086225482,20.5491847082121
0.23,9.65324802096452,20.5689842319671
0.24,9.64903824018318,20.596992123692
0.25,9.64804904696936,20.6332405709466
0.26,9.65183351410938,20.6747869629078
0.27,9.65803851194638,20.7264711171044
0.28,9.66358852974358,20.7940518620373
0.29,9.66832472684884,20.8730051306674
0.3,9.67266136724422,20.9664001289875
0.31,9.6782377603798,21.067213564342
0.32,9.67982985497892,21.1266155183729
0.33,9.67729702680877,21.1480932974288
0.34,9.67997383621748,21.2015598597218
0.35,9.67470211676682,21.2859015609048
0.36,9.64315333912941,21.4116542347366
0.37,9.59933621700313,21.4901984647226
0.38,9.57325821490996,21.5076788235147
0.39,9.56830431308764,21.5116349823106
0.4,9.5810685786496,21.5541606436926
0.41,9.59958770831748,21.6050269456761
0.42,9.60923495404769,21.6551343360036
0.43,9.61700918886387,21.7085693705786
0.44,9.62258565071661,21.7544811856965
0.45,9.62492112118878,21.7918853070985
0.46,9.62701090593893,21.820079992505
0.47,9.62799850267867,21.8410978714591
0.48,9.62850030130815,21.8541915705799
0.49,9.62680086652796,21.8587590183301
0.5,9.62217596715022,21.8621317569938
0.51,9.61628848550219,21.8671795466454
0.52,9.61228024428646,21.8739682873585
0.53,9.6111265234851,21.8826545535408
0.54,9.60300325803451,21.8962735563478
0.55,9.58676796952523,21.9132083650296
0.56,9.5619073971381,21.9296433320133
0.57,9.53375743124633,21.9430266440964
0.58,9.50308172198148,21.94836504531
0.59,9.46988723718786,21.9565044635578
0.6,9.43289845173449,21.966048078534
0.61,9.40648450620541,21.9719417437403
0.62,9.3882544632489,21.9746835547417
0.63,9.37100255074234,21.976507394676
0.64,9.35305295634795,21.9773185147129
0.65,9.32479392719613,21.9805751991193
0.66,9.26933249724116,21.9930388397486
0.67,9.20750659726901,22.0058958746668
0.68,9.15108420570829,22.0115563886999
0.69,9.10898626732532,22.0099282030472
0.7,9.07209490953391,22.0060028138824
0.71,9.0322059916452,22.0085489218936
0.72,8.98979979657087,22.0152935959162
0.73,8.93566927574498,22.0305188851578
0.74,8.88238712936585,22.0483243996836
0.75,8.83461734446136,22.06672329266
0.76,8.7986699317433,22.0825378637532
0.77,8.77442568999616,22.09309706078
0.78,8.75508307947355,22.100850275399
0.79,8.73438073621681,22.1056309898426
0.8,8.71647634052887,22.1077580725722
0.81,8.69861511445051,22.1079287781327
0.82,8.68446539235947,22.1065281446165
0.83,8.67480899718856,22.1030137121391
0.84,8.66743393235423,22.0989519870124
0.85,8.66527981526612,22.0938587762768
0.86,8.66163308834135,22.0897715019601
0.87,8.65795106554384,22.0860453203146
0.88,8.65323116714886,22.0830703332864
0.89,8.64609831396697,22.0817564549701
0.9,8.63887393908494,22.0807346936036
0.91,8.63257618792443,22.079304746015
0.92,8.62944850656919,22.0757605500557
0.93,8.62843742382845,22.0713777041555
0.94,8.630403546308,22.0656409927946
0.95,8.63224006296317,22.0614421339647
0.96,8.633558483132,22.0595574786568
0.97,8.63304937028769,22.0597602310079
0.98,8.63045111534188,22.0621329908456
0.99,8.62470513562125,22.0659788663034
1,8.61745928240278,22.0699925977924
1.01,8.61027312093388,22.0711815270505
1.02,8.60222523945792,22.0712076366865
1.03,8.59495245066199,22.0667609032701
1.04,8.58756921552075,22.0598307091454
1.05,8.58117033150253,22.051733001376
1.06,8.57660782573508,22.0406024159597
1.07,8.5728634696073,22.0278137048422
1.08,8.56848067366577,22.0180744864526
1.09,8.56399804280698,22.0097877006305
1.1,8.5594951697895,22.0029749868769
1.11,8.55490282686912,21.9991718947427
1.12,8.54953200678134,21.9964381530498
1.13,8.54388554386153,21.9946808270423
1.14,8.53986700492682,21.9910758963933
1.15,8.53664621011592,21.9869159012643
1.16,8.53160687384236,21.9843481098647
1.17,8.52417606131602,21.9840364530824
1.18,8.51519767650347,21.9856870283094
1.19,8.50357003059831,21.9906242989948
1.2,8.48933654581809,21.9989022689101
1.21,8.47174109757396,22.0085512281835
1.22,8.44864995265515,22.0223196934319
1.23,8.42466869465813,22.0354785676527
1.24,8.40344722997236,22.0432613214414
1.25,8.38165719695402,22.0494289473328
1.26,8.36824476617319,22.0457064267877
1.27,8.3583965170103,22.0366222934199
1.28,8.3479930940661,22.0278545887988
1.29,8.33365390744023,22.0224911206784
1.3,8.3172226438531,22.0175380275993
1.31,8.30277494032017,22.012947178219
1.32,8.29152984035071,22.0089706947446
1.33,8.28143388009653,22.0055211646258
1.34,8.27384881360041,22.0021058523716
1.35,8.26866398938517,21.9987381860011
1.36,8.26599228594452,21.9953326824592
1.37,8.26279602350737,21.9928893870505
1.38,8.25803600861124,21.9916991954184
1.39,8.25182399801998,21.9916823689251
1.4,8.24427174849745,21.9927591689331
1.41,8.2354910168075,21.9948498568045
1.42,8.22559355971397,21.9978746939019
1.43,8.21469113398073,22.0017539415875
1.44,8.20289549637162,22.0064078612236
1.45,8.1903184036505,22.0117567141726
1.46,8.17707161258121,22.0177207617968
1.47,8.16326687992761,22.0242202654585
1.48,8.14901596245356,22.0311754865202
1.49,8.13443061692289,22.038506686344
1.5,8.11962260009948,22.0461341262924
1.51,8.10470366874715,22.0539780677277
1.52,8.08978557962979,22.0619587720122
1.53,8.07498008951122,22.0699965005082
1.54,8.0603989551553,22.0780115145781
1.55,8.04615393332589,22.0859240755843
1.56,8.03235678078684,22.0936544448889
1.57,8.019119254302,22.1011228838545
1.58,8.00655311063522,22.1082496538433
1.59,7.99477010655036,22.1149550162177
1.6,7.98388199881126,22.1211592323399
1.61,7.97400054418178,22.1267825635723
1.62,7.96523749942577,22.1317452712773
1.63,7.95770462130708,22.1359676168172
1.64,7.95151366658957,22.1393698615543
1.65,7.94677639203708,22.141872266851
1.66,7.94359107515943,22.1434015884147
1.67,7.94100799866569,22.1444110101684
1.68,7.93823729992584,22.1453436056496
1.69,7.93506165229452,22.1463793942014
1.7,7.93071822912872,22.1474964339937
1.71,7.92636867533974,22.1487247310941
1.72,7.92270889400831,22.1495402038757
1.73,7.91750995457404,22.1523764728942
1.74,7.90909006420601,22.1583875771887
1.75,7.89909100788312,22.165847226928
1.76,7.88760363699715,22.1744468985472
1.77,7.87566881965572,22.1829963875163
1.78,7.86680589501807,22.189118560308
1.79,7.86296443799262,22.1913596529683
1.8,7.86147291562307,22.1918459073059
1.81,7.8604341856954,22.1921945490806
1.82,7.85967830778068,22.19258749977
1.83,7.8591381169725,22.1929612273555
1.84,7.85877589453966,22.1933232888978
1.85,7.85887429527171,22.1934781021791
1.86,7.85865214465828,22.1940575896382
1.87,7.85740906041281,22.1955600288128
1.88,7.85577864720424,22.1975739609231
1.89,7.85409854065565,22.2003580707556
1.9,7.85239662699301,22.2035416572361
1.91,7.85092795643347,22.2064350863821
1.92,7.84996997376095,22.2084545286416
1.93,7.84922940433342,22.2094413939656
1.94,7.84836509506313,22.2080832866474
1.95,7.84667451080079,22.2051486692647
1.96,7.84563792505189,22.2042305323363
1.97,7.84516743579689,22.2040541571669
1.98,7.84559186945975,22.2043848001339
1.99,7.84678060869071,22.205234614913
2,7.84835851397426,22.2060653074356
2.01,7.85052547280116,22.207271691324
2.02,7.8525948118195,22.2088454545294
2.03,7.85393251815881,22.210789516676
2.04,7.85513603532302,22.2132851667275
2.05,7.85570589047392,22.2159930823033
2.06,7.85547115650998,22.2194160074609
2.07,7.85483755058865,22.2230765322898
2.08,7.85418901050114,22.2262650491902
2.09,7.85330379899877,22.2291683620815
2.1,7.85235063113298,22.2317509097112
2.11,7.85171539574677,22.2335926763373
2.12,7.85134544552402,22.2347899241496
2.13,7.85148520127027,22.2351034353669
2.14,7.85199084632435,22.2349935991463
2.15,7.85246373528718,22.2351156940176
2.16,7.85296135589324,22.2354237712059
2.17,7.85346734727634,22.2358900462911
2.18,7.85390635052095,22.2368730274452
2.19,7.85416782276801,22.2381525710695
2.2,7.8542184015508,22.2399189171674
2.21,7.8543599214311,22.2411991382493
2.22,7.85459168050994,22.2421065353261
2.23,7.85492652762052,22.242414134389
2.24,7.85565389663078,22.241146556397
2.25,7.85643833157053,22.2393327160196
2.26,7.85720695448406,22.237111409382
2.27,7.85768324043434,22.2350588239208
2.28,7.85758141350119,22.2341431796836
2.29,7.85693641025937,22.2343936593771
2.3,7.85567731015039,22.236043431969
2.31,7.85419502052354,22.2378321354127
2.32,7.85250446200919,22.2400401393992
2.33,7.85058880848277,22.2419523711377
2.34,7.84839635327739,22.2433544538403
2.35,7.84600372875837,22.244617501201
2.36,7.84359401279892,22.245661620133
2.37,7.84094603111448,22.2464910073572
2.38,7.8381741593592,22.2472203993556
