"depth.grid","Temp.smt","Sal.smt"
-0.02,14.557124766268,2.14678348214294
-0.01,14.5566740275668,2.14679835505603
0,14.5566345652305,2.1461377858262
0.01,14.5569897955647,2.1448631132032
0.02,14.5577517626325,2.14313575568924
0.03,14.558698713851,2.14115883466818
0.04,14.5586249492602,2.1411306743761
0.05,14.5585719693973,2.14010490458976
0.06,14.5584205231278,2.13924534978762
0.07,14.5610552729806,2.13507991161036
0.08,14.5624501739779,2.13270006122123
0.09,14.5633173902513,2.1312405696019
0.1,14.5633018139173,2.13098505886048
0.11,14.56198667525,2.13235354365994
0.12,14.5608814404494,2.13365242398436
0.13,14.5601010142999,2.13477182816878
0.14,14.5595586741292,2.13565406212803
0.15,14.5591206343884,2.13632854579252
0.16,14.5588578243375,2.13660265505533
0.17,14.5586814445392,2.13678325029702
0.18,14.5586084719059,2.1367082846347
0.19,14.5586193585938,2.13621701431932
0.2,14.558728261373,2.13523251532241
0.21,14.5594224130806,2.13341454943384
0.22,14.5611871626779,2.13007167536357
0.23,14.5633690752841,2.12615404806172
0.24,14.5652096411256,2.12289233533945
0.25,14.5661300076955,2.12125961463961
0.26,14.5666008342351,2.12042285068356
0.27,14.5665121362294,2.12080948790472
0.28,14.565668578258,2.12242197101101
0.29,14.5648090637733,2.12371237884405
0.3,14.5638621677428,2.12509704097753
0.31,14.5634751952667,2.1260250690994
0.32,14.5633877904214,2.12673867511456
0.33,14.5630044816193,2.12735014966821
0.34,14.5615681047401,2.1285210377221
0.35,14.5598674158151,2.12980663592235
0.36,14.5603714032069,2.12926304281793
0.37,14.5628890417033,2.12685123372516
0.38,14.565706487665,2.12038136460024
0.39,14.5661633878405,2.11742625770244
0.4,14.5672449602878,2.1196195342359
0.41,14.5679757889218,2.12144027456585
0.42,14.5686881830353,2.12061014212106
0.43,14.5705233458786,2.11822811571685
0.44,14.5720043165135,2.11656429346516
0.45,14.5714759843927,2.11784131270979
0.46,14.5677861801576,2.12296991112139
0.47,14.562084766662,2.13033236046073
0.48,14.5558646099527,2.13804813814064
0.49,14.5506185760767,2.14423672157396
0.5,14.5472289890993,2.1474798796466
0.51,14.5443695578212,2.1498077604121
0.52,14.5419221037417,2.15132102364214
0.53,14.5413051385935,2.150761039669
0.54,14.5413374780177,2.1499014736621
0.55,14.5415337207209,2.149987056475
0.56,14.5418686407261,2.1502979897885
0.57,14.541858500361,2.14869322136617
0.58,14.5420394152057,2.14835770766104
0.59,14.5429590280557,2.15152062792917
0.6,14.5444841610214,2.15799913813392
0.61,14.5460681846138,2.16627738718694
0.62,14.546383429908,2.17252094286382
0.63,14.5465520024761,2.17948465772689
0.64,14.5455030190487,2.18322140995099
0.65,14.5436948974828,2.18571362026766
0.66,14.5405475880435,2.18392197053157
0.67,14.5366942246652,2.18345842688554
0.68,14.5315027767589,2.18152978472311
0.69,14.5266014477482,2.18004475470322
0.7,14.5228065937462,2.18080752678097
0.71,14.5185386307958,2.18304128408518
0.72,14.5149815017433,2.18542598164391
0.73,14.5136602295376,2.18663696668534
0.74,14.5143679969314,2.18666909345152
0.75,14.5152574484241,2.18677776632055
0.76,14.5151503920588,2.18844985685124
0.77,14.5148480112242,2.18984058544268
0.78,14.5145462342354,2.19147099461801
0.79,14.5144023024008,2.19266084217465
0.8,14.5137905322134,2.19379323712333
0.81,14.5129798961368,2.19495097648814
0.82,14.5123815729593,2.19580102935333
0.83,14.5127565749168,2.1987105204753
0.84,14.5141356428186,2.20291454591757
0.85,14.5154762087276,2.20727360392071
0.86,14.5157593272456,2.21067030672234
0.87,14.5153397171729,2.21336168701383
0.88,14.5143148387161,2.21576951194396
0.89,14.5118975697845,2.21741678737923
0.9,14.508747925429,2.21918211666251
0.91,14.503242992828,2.21927640776026
0.92,14.4994548664783,2.2179662928616
0.93,14.5001861214319,2.21469489554136
0.94,14.5014341087699,2.21180771523885
0.95,14.5014834219263,2.21018579039821
0.96,14.4998522687242,2.21238943177194
0.97,14.4973333823782,2.21662345394126
0.98,14.4940610942833,2.22236032054162
0.99,14.4883259952174,2.2285903006115
1,14.4886876684941,2.22842460889006
1.01,14.4914012945435,2.22669019652144
1.02,14.4914262518036,2.23022557227893
1.03,14.4910466661134,2.23584667609642
1.04,14.4894740529242,2.24477926379683
1.05,14.4876987652123,2.25390981456773
1.06,14.4843693110494,2.26427145430399
1.07,14.47986041562,2.27613802792987
1.08,14.4751018224375,2.28758385767407
1.09,14.4710232750153,2.29668326576529
1.1,14.4681999028214,2.30273339370131
1.11,14.4660436423713,2.30801925445251
1.12,14.4641749204505,2.31315057201885
1.13,14.4622395719464,2.31862895301342
1.14,14.4598834317462,2.32495600404927
1.15,14.4573540349328,2.33233570041026
1.16,14.4557469251304,2.33742275778188
1.17,14.4530940729593,2.34008822003726
1.18,14.4482888313006,2.34389155828717
1.19,14.4396937158594,2.34887559633356
1.2,14.4297970241224,2.37819812503654
1.21,14.4228902180171,2.42592124236868
1.22,14.4144940445248,2.4605891482254
1.23,14.4053732976464,2.46989482047353
1.24,14.4045398281752,2.46648148121113
1.25,14.4087222682668,2.45283344292891
1.26,14.4098663084672,2.43970770305803
1.27,14.4102435565025,2.42928140763937
1.28,14.4098099557537,2.43413342992749
1.29,14.4031848368719,2.4520980932902
1.3,14.3887162411782,2.47036001720914
1.31,14.3754145139372,2.52586676076537
1.32,14.3611623347803,2.61226271671167
1.33,14.3455252754223,2.76456130290444
1.34,14.3279339450199,2.9804113098466
1.35,14.3097833613263,3.18016951206716
1.36,14.2951361198287,3.28763264994927
