"DateTime"	"Time_ms"	"Pres_dbar"	"Temp"	"Sal"	"Cond"	"Chla"	"pH"	"DOconc"	"DOsat"
2019-04-26 00:58:49	0	1.01820766925812	-6.28057861328125	0	-0.000384175946237519	0.56512451171875	6.61873054504395	18.6958873501178	106.135650634766
2019-04-26 00:58:50	167	1.01824653148651	-6.2822265625	-0.00744682084769011	0.000674960028845817	1.34701538085938	6.56422567367554	18.6986390127669	106.140045166016
2019-04-26 00:58:50	334	1.01878297328949	-6.2799072265625	-0.00759361032396555	0.000543103378731757	1.7615966796875	6.70609283447266	18.697515850097	106.141403198242
2019-04-26 00:58:50	500	1.01914596557617	-6.27984619140625	0	-0.000969948654528707	1.9561767578125	6.62709665298462	18.697363350281	106.146507263184
2019-04-26 00:58:50	667	1.01741719245911	-6.27914428710938	-0.00754905818030238	0.000581666652578861	2.02743530273438	6.23050594329834	18.7050544182495	106.186813354492
2019-04-26 00:58:50	834	1.01721334457397	-6.28176879882812	0	-0.000269424053840339	2.05075073242188	6.63624382019043	18.7051226499665	106.184051513672
2019-04-26 00:58:50	1000	1.0173327922821	-6.280517578125	0	-0.00244405632838607	2.05703735351562	6.29066371917725	18.6974610045939	106.144790649414
2019-04-26 00:58:51	1167	1.01835358142853	-6.27764892578125	0	-0.000401441240683198	2.0684814453125	6.45753479003906	18.701309833207	106.176345825195
2019-04-26 00:58:51	1334	1.02249455451965	-6.2757568359375	0	-0.000268429081188515	2.0804443359375	6.17070913314819	18.6947913439911	106.145736694336
2019-04-26 00:58:51	1500	1.02005398273468	-6.2738037109375	-0.00749936886131763	0.000620486971456558	2.09036254882812	8.78246307373047	18.6919509816386	106.130523681641
2019-04-26 00:58:51	1667	1.01865315437317	-6.26834106445312	0	-0.000192133084055968	2.09255981445312	6.42516708374023	18.6858245282848	106.119895935059
2019-04-26 00:58:51	1834	1.01779437065125	-6.26614379882812	0	-0.000589307921472937	2.08587646484375	7.1080641746521	18.6826197624411	106.10912322998
2019-04-26 00:58:51	2000	1.01877725124359	-6.26522827148438	-0.00781143549829721	0.000338000390911475	2.07980346679688	6.21601486206055	18.6912669737309	106.155403137207
2019-04-26 00:58:52	2167	1.01818585395813	-6.26416015625	0	-0.00151548604480922	2.06805419921875	6.50306558609009	18.6815103505606	106.109527587891
2019-04-26 00:58:52	2334	1.01773941516876	-6.26113891601562	0	-0.000266663817455992	2.0667724609375	6.79071283340454	18.6672619589978	106.038803100586
2019-04-26 00:58:52	2500	1.01891088485718	-6.2578125	-0.00709736719727516	0.000962689809966832	2.07138061523438	6.80286407470703	18.680495380198	106.119834899902
2019-04-26 00:58:52	2667	1.0192095041275	-6.2576904296875	-0.00741544086486101	0.000679529330227524	2.07373046875	6.11018371582031	18.6786709531094	106.109642028809
2019-04-26 00:58:52	2834	1.01769387722015	-6.25811767578125	0	-0.000682216079439968	2.07733154296875	9.3612642288208	18.679637799191	106.119316101074
2019-04-26 00:58:52	3000	1.01447606086731	-6.25582885742188	-0.00730614922940731	0.000774834072217345	2.08749389648438	10.20934009552	18.6852263685824	106.153259277344
2019-04-26 00:58:53	3167	1.01504480838776	-6.25665283203125	0	-0.000132998771732673	2.08575439453125	7.83488702774048	18.6741211393727	106.092926025391
2019-04-26 00:58:53	3334	1.01593852043152	-6.261962890625	0	-0.000510704994667321	2.08572387695312	6.0497841835022	18.6674806361533	106.037261962891
2019-04-26 00:58:53	3500	1.01668918132782	-6.2701416015625	-0.00721434690058231	0.000869953306391835	2.08468627929688	5.80688714981079	18.6771832481182	106.059265136719
2019-04-26 00:58:53	3667	1.01686835289001	-6.27838134765625	-0.00735010672360659	0.000757041270844638	2.09121704101562	6.22724914550781	18.6945690535055	106.130020141602
2019-04-26 00:58:53	3834	1.01726365089417	-6.28289794921875	0	-0.0006425297469832	2.09249877929688	6.57961225509644	18.6974305467272	106.136566162109
2019-04-26 00:58:53	4000	1.01976585388184	-6.287353515625	-0.00798488967120647	0.000209246893064119	2.08663940429688	5.70962524414062	18.6994274626439	106.126770019531
2019-04-26 00:58:54	4167	1.02200651168823	-6.2933349609375	-0.00713102519512177	0.000965772138442844	2.0894775390625	5.23512411117554	18.7070090901936	106.150207519531
2019-04-26 00:58:54	4334	1.02129089832306	-6.29788208007812	0	-0.000319785205647349	2.09121704101562	3.76811265945435	18.7041007380549	106.123733520508
2019-04-26 00:58:54	4500	1.01954305171967	-6.29693603515625	-0.00817607343196869	5.84774352319073e-05	2.0943603515625	6.77842712402344	18.7016356369353	106.106742858887
2019-04-26 00:58:54	4667	1.02058565616608	-6.29354858398438	0	-0.000413827772717923	2.08877563476562	6.05028104782104	18.708485625325	106.163276672363
2019-04-26 00:58:54	4834	1.02029097080231	-6.2889404296875	0	-0.000262523419223726	2.08294677734375	6.55517482757568	18.6993982933245	106.127296447754
2019-04-26 00:58:54	5000	1.021124958992	-6.28851318359375	0	-0.000242915193666704	0.17608642578125	6.71342802047729	18.6943258157569	106.099952697754
2019-04-26 00:58:55	5167	1.01990616321564	-6.2869873046875	0	-0.000545523944310844	0.68084716796875	6.45687627792358	18.6973269631467	106.122146606445
2019-04-26 00:58:55	5334	1.02142548561096	-6.28665161132812	-0.00795955862849951	0.000230299367103726	1.36239624023438	4.66067552566528	18.7028893283101	106.148811340332
2019-04-26 00:58:55	5500	1.02232205867767	-6.28668212890625	0	-0.000828834949061275	1.73800659179688	12.3734178543091	18.6909497551606	106.086982727051
