filename;Station_Name;comment;Date_UTC;Time_start_UTC;Date_MDT;Time_start_MDT;Lat_DecDeg);Lon_DecDeg)
Nunataryuk_WP4-4_st360_I20190830_R20200109_BECU_IOP-CTD-d01.csv;st360;NA;2019-08-30;17:16;2019-08-30;11:16;68.99739;-136.47781
Nunataryuk_WP4-4_st370_I20190830_R20200109_BECU_IOP-CTD-d01.csv;st370;NA;2019-08-30;18:46;2019-08-30;12:46;68.95336;-136.25129
Nunataryuk_WP4-4_st380-alt_I20190830_R20200109_BECU_IOP-CTD-d01.csv;st380-alt;NA;2019-08-30;19:31;2019-08-30;13:31;68.86289;-135.83269
Nunataryuk_WP4-4_stR01_I20190830_R20200109_BECU_IOP-CTD-d01.csv;stR01;NA;2019-08-30;21:01;2019-08-30;15:01;68.75847;-135.87557
Nunataryuk_WP4-4_stR03_I20190830_R20200109_BECU_IOP-CTD-d01.csv;stR03;NA;2019-08-30;22:13;2019-08-30;16:13;68.39073;-135.42919
Nunataryuk_WP4-4_stR04_I20190831_R20200109_BECU_IOP-CTD-d01.csv;stR04;NA;2019-08-31;16:14;2019-08-31;10:14;68.26796;-135.10745
Nunataryuk_WP4-4_stR05_I20190831_R20200109_BECU_IOP-CTD-d01.csv;stR05;NA;2019-08-31;16:45;2019-08-31;10:45;68.26841;-134.8287
Nunataryuk_WP4-4_stR08_I20190831_R20200109_BECU_IOP-CTD-d01.csv;stR08;NA;2019-08-31;17:35;2019-08-31;11:35;68.44654;-134.50134
Nunataryuk_WP4-4_stR09_I20190831_R20200109_BECU_IOP-CTD-d01.csv;stR09;NA;2019-08-31;18:14;2019-08-31;12:14;68.47021;-134.10619
Nunataryuk_WP4-4_stR12_I20190831_R20200109_BECU_IOP-CTD-d01.csv;stR12;NA;2019-08-31;19:31;2019-08-31;13:31;68.42476;-133.82165
Nunataryuk_WP4-4_st1030_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st1030;NA;2019-09-05;16:23;2019-09-05;10:23;69.6484;-133.221
Nunataryuk_WP4-4_st1040_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st1040;NA;2019-09-05;17:40;2019-09-05;11:40;69.61528;-133.334
Nunataryuk_WP4-4_st1050_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st1050;NA;2019-09-05;18:41;2019-09-05;12:41;69.57647;-133.359
Nunataryuk_WP4-4_st740_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st740;NA;2019-09-05;22:42;2019-09-05;16:42;69.40335;-133.85
Nunataryuk_WP4-4_st800_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st800;NA;2019-09-05;18:16;2019-09-05;12:16;69.597;-133.442
Nunataryuk_WP4-4_st810_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st810;NA;2019-09-05;19:06;2019-09-05;13:06;69.53506;-133.415
Nunataryuk_WP4-4_st820_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st820;NA;2019-09-05;20:12;2019-09-05;14:12;69.48663;-133.542
Nunataryuk_WP4-4_st830_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st830;NA;2019-09-05;20:39;2019-09-05;14:39;69.43236;-133.656
Nunataryuk_WP4-4_st840_I20190905_R20200109_BECU_IOP-CTD-d01.csv;st840;NA;2019-09-05;21:46;2019-09-05;15:46;69.39854;-133.809
Nunataryuk_WP4-4_st010_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st010;NA;2019-09-06;18:11;2019-09-06;12:11;69.45651;-133.147
Nunataryuk_WP4-4_st020_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st020;NA;2019-09-06;17:34;2019-09-06;11:34;69.41588;-133.52
Nunataryuk_WP4-4_st030_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st030;NA;2019-09-06;17:10;2019-09-06;11:10;69.39579;-133.641
Nunataryuk_WP4-4_st040_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st040;NA;2019-09-06;16:49;2019-09-06;10:49;69.36171;-133.74
Nunataryuk_WP4-4_st840-2_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st840-2;NA;2019-09-06;16:17;2019-09-06;10:17;69.39853;-133.81
Nunataryuk_WP4-4_st850_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st850;NA;2019-09-06;15:49;2019-09-06;09:49;69.36811;-133.894
Nunataryuk_WP4-4_st860_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st860;NA;2019-09-06;15:32;2019-09-06;09:32;69.35435;-133.928
Nunataryuk_WP4-4_st870_I20190906_R20200109_BECU_IOP-CTD-d01.csv;st870;NA;2019-09-06;14:25;2019-09-06;08:25;69.2824;-133.97
