"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.19,-0.0115322120359399,NA,NA,0.163304399082581,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.2,-0.0114600220942247,NA,NA,0.163211077321967,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.21,-0.0116106950767255,NA,NA,0.1628247036522,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.22,-0.0115989569580721,NA,NA,0.162653561710836,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.23,-0.0114612155733264,NA,NA,0.162676371090846,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.24,-0.011162643225058,NA,NA,0.162856228988645,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.25,-0.0110033813874423,NA,NA,0.162952923662033,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.26,-0.0108223114343204,NA,NA,0.163075367328593,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.27,-0.0107398838226913,NA,NA,0.163115018141466,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.28,-0.0109282047961274,NA,NA,0.162820917093623,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.29,-0.0111803115246949,NA,NA,0.162454947198899,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.3,-0.0112961297528006,NA,NA,0.162299405705035,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.31,-0.0114025465390947,NA,NA,0.16220774943595,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.32,-0.0114697497825726,NA,NA,0.162159899470791,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.33,-0.0114643200182245,NA,NA,0.162158871855017,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.34,-0.0114470247072635,NA,NA,0.162161454474915,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.35,-0.0114921596032436,NA,NA,0.162070969195826,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.36,-0.0116512235516207,NA,NA,0.161791086288939,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.37,-0.0118154607465699,NA,NA,0.161502100733064,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.38,-0.0118108613841036,NA,NA,0.161594253205152,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.39,-0.0116188875256757,NA,NA,0.162188067557994,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.4,-0.0114699167218935,NA,NA,0.16264100458346,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.41,-0.0114942957565362,NA,NA,0.162535010106777,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.42,-0.0115802417504932,NA,NA,0.162185621190347,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.43,-0.0115889384420105,NA,NA,0.162035749415541,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.44,-0.0114821875905305,NA,NA,0.162087546215409,NA,0.09
"Nunataryuk_WP4-1_STN370alt_I20190424_R20200109_BECU_IOP-CTD.csv","STN370alt","1_STN370alt",68.9531,-136.25413,"2019-04-24 16:10",1,NA,0.45,-0.0113834896173626,NA,NA,0.162135435661653,NA,0.09
