"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.05,7.78755035440088,NA,NA,0.686893271409415,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.06,7.78890461672004,NA,NA,0.686641113880404,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.07,7.78960720195129,NA,NA,0.686393152955033,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.08,7.7894278366331,NA,NA,0.686313186358575,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.09,7.78918907814139,NA,NA,0.686071549882034,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.1,7.78948698874702,NA,NA,0.685999100622053,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.11,7.7893374700015,NA,NA,0.686386861858816,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.12,7.78996929748484,NA,NA,0.686041271248069,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.13,7.78974593380852,NA,NA,0.686137844138062,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.14,7.78932483652889,NA,NA,0.686224611475942,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.15,7.78887988825425,NA,NA,0.686267756466379,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.16,7.78836237535087,NA,NA,0.686250147996845,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.17,7.78773364632283,NA,NA,0.6861913450138,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.18,7.78705741276216,NA,NA,0.686132097973894,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.19,7.78639738626089,NA,NA,0.686113157333774,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.2,7.78580547007374,NA,NA,0.686152433979229,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.21,7.7851429729645,NA,NA,0.686267308190459,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.22,7.78442076752387,NA,NA,0.686416538872432,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.23,7.78366089699596,NA,NA,0.686592915671183,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.24,7.78280922783873,NA,NA,0.686827445188729,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.25,7.78197217581316,NA,NA,0.687078459291619,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.26,7.78125862579639,NA,NA,0.687303101375666,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.27,7.78076968433568,NA,NA,0.687466239122779,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.28,7.78048766035231,NA,NA,0.687607889743231,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.29,7.78034903855789,NA,NA,0.687732649045496,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.3,7.780298346423,NA,NA,0.687829128729349,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.31,7.78028011141825,NA,NA,0.687885940494561,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.32,7.7802859986019,NA,NA,0.687895326431416,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.33,7.78037764442086,NA,NA,0.687861335081394,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.34,7.78054481079428,NA,NA,0.687793335531703,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.35,7.78076213733315,NA,NA,0.687719407769562,NA,NA
"Nunataryuk_WP4-4_STN135_I20190829_R20200109_BECU_IOP-CTD.csv","STN135","4_STN135",69.03886,-137.39052,"2019-08-29 21:27",1,NA,0.36,7.78104364450962,NA,NA,0.687654681408227,NA,NA
