"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.01,13.3376520982306,NA,NA,2.87557497733132,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.02,13.3359307843478,NA,NA,2.88133013790859,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.03,13.3342321175549,NA,NA,2.88614628495905,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.04,13.332564259494,NA,NA,2.89008956838546,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.05,13.330951581051,NA,NA,2.8934043600225,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.06,13.32939058201,NA,NA,2.89549575284428,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.07,13.3278734214418,NA,NA,2.89634135454616,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.08,13.3264049827511,NA,NA,2.89655269338857,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.09,13.3249901493423,NA,NA,2.8967412976319,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.1,13.3236283390638,NA,NA,2.89714180490779,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.11,13.3223382249298,NA,NA,2.89722010237272,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.12,13.3211778882961,NA,NA,2.89715512677436,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.13,13.3202066799961,NA,NA,2.89716721046738,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.14,13.3194839508635,NA,NA,2.89747668580647,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.15,13.3190690517319,NA,NA,2.89830388514628,NA,NA
"Nunataryuk_WP4-2_STN140alt_I20190621_R20200109_BECU_IOP-CTD.csv","STN140alt","2_STN140alt",69.02056,-137.32157,"2019-06-21 18:51",1,NA,0.16,13.3192256071261,NA,NA,2.89974252789659,NA,NA
