"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.23,10.4328907886307,NA,NA,15.5368970496589,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.24,10.4418186851223,NA,NA,15.5323504260878,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.25,10.4439233937813,NA,NA,15.5326115509483,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.26,10.4385821634133,NA,NA,15.5381240888849,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.27,10.4234416128224,NA,NA,15.5505690094867,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.28,10.3919495671806,NA,NA,15.5746151404033,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.29,10.352551021469,NA,NA,15.6041918798812,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.3,10.3157657242898,NA,NA,15.6317443016801,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.31,10.2905371192286,NA,NA,15.6508241194387,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.32,10.2737702370082,NA,NA,15.6638523851359,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.33,10.2741671774868,NA,NA,15.6644467541766,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.34,10.2875584012957,NA,NA,15.6556664512234,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.35,10.2832838458764,NA,NA,15.6615258198854,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.36,10.2662799050487,NA,NA,15.6793823736287,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.37,10.2417036117966,NA,NA,15.7041985414309,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.38,10.213549587279,NA,NA,15.7316653331435,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.39,10.1856672701663,NA,NA,15.7576536482622,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.4,10.1596943297512,NA,NA,15.7808921165346,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.41,10.1398357296014,NA,NA,15.7969600288366,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.42,10.1272504063853,NA,NA,15.8047505607376,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.43,10.1122983950873,NA,NA,15.8147245877653,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.44,10.089620950531,NA,NA,15.8323272102555,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.45,10.0626602865939,NA,NA,15.8534395182764,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.46,10.0347062663914,NA,NA,15.8758317350248,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.47,10.0052087568254,NA,NA,15.8996034111894,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.48,9.96817526310432,NA,NA,15.9269321521259,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.49,9.92625556360752,NA,NA,15.9564433841879,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.5,9.87232202467776,NA,NA,15.9955779529817,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.51,9.81372870124859,NA,NA,16.0376183341123,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.52,9.75385163623431,NA,NA,16.0782127077381,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.53,9.69853810702814,NA,NA,16.1150739535469,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.54,9.62087724537831,NA,NA,16.1619044513526,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.55,9.52112173187387,NA,NA,16.216977542699,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.56,9.41584068093032,NA,NA,16.2709061343135,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.57,9.31769485721417,NA,NA,16.3164887551818,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.58,9.23504495784186,NA,NA,16.3485656350616,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.59,9.15340999553824,NA,NA,16.3755240972745,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.6,9.07353482666386,NA,NA,16.4025668232881,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.61,8.99909096672222,NA,NA,16.4337243158245,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.62,8.92600705205722,NA,NA,16.4718566526133,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.63,8.86448277515391,NA,NA,16.5048479069636,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.64,8.82071813919313,NA,NA,16.5271127916037,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.65,8.79450536554346,NA,NA,16.5390165825479,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.66,8.77980707589158,NA,NA,16.5439882679697,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.67,8.76789698317259,NA,NA,16.5463014485225,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.68,8.75024610637941,NA,NA,16.5500976694209,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.69,8.72558052092268,NA,NA,16.5556723096285,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.7,8.6969512699847,NA,NA,16.5629766001027,NA,NA
"Nunataryuk_WP4-2_STN1050_I20190627_R20200109_BECU_IOP-CTD.csv","STN1050","2_STN1050",69.57692,-133.36053,"2019-06-27 22:35",1,NA,0.71,8.66647568659451,NA,NA,16.5729658679456,NA,NA
