"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.03,17.7384166798656,NA,NA,0.142073672294454,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.04,17.738574993573,NA,NA,0.141947436667659,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.05,17.7387020968378,NA,NA,0.141875361853196,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.06,17.7387719096273,NA,NA,0.141853024939685,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.07,17.7387972892572,NA,NA,0.141880953426025,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.08,17.7389824160906,NA,NA,0.14201590234533,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.09,17.7390131154306,NA,NA,0.142190590077364,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.1,17.7382395238906,NA,NA,0.142265634107641,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.11,17.736725807416,NA,NA,0.142247839775163,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.12,17.7348702364934,NA,NA,0.142210652325954,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.13,17.7327925502443,NA,NA,0.142189992757448,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.14,17.7305708863947,NA,NA,0.142166517232259,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.15,17.7289362148437,NA,NA,0.142172932959259,NA,NA
"Nunataryuk_WP4-3_STNR11_I20190729_R20200109_BECU_IOP-CTD.csv","STNR11","3_STNR11",68.48715,-133.9246,"2019-07-29 19:26",1,NA,0.16,17.7275210510271,NA,NA,0.142167109006149,NA,NA
