"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.05,6.47995447443334,NA,NA,11.3803646834353,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.06,6.47580200186152,NA,NA,11.5022580632376,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.07,6.47174278757412,NA,NA,11.6215381694805,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.08,6.46777909692303,NA,NA,11.7381543624003,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.09,6.46391319526015,NA,NA,11.8520560022337,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.1,6.46014734793737,NA,NA,11.9631924492173,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.11,6.45648382030659,NA,NA,12.0715130635875,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.12,6.4529248777197,NA,NA,12.176967205581,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.13,6.44947278552861,NA,NA,12.2795042354342,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.14,6.4461298090852,NA,NA,12.3790735133838,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.15,6.44289821374138,NA,NA,12.4756243996663,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.16,6.43976795059928,NA,NA,12.5693823738439,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.17,6.43671875832171,NA,NA,12.6607986834693,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.18,6.43374773022568,NA,NA,12.7499331708189,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.19,6.43085220043792,NA,NA,12.8368402640982,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.2,6.42802950308516,NA,NA,12.9215743915131,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.21,6.42527697229414,NA,NA,13.0041899812691,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.22,6.42259534093165,NA,NA,13.0846586082409,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.23,6.42001807246948,NA,NA,13.1621608577475,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.24,6.4175380166057,NA,NA,13.2368817594467,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.25,6.41513441901798,NA,NA,13.3093396189636,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.26,6.41278652538399,NA,NA,13.3800527419231,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.27,6.41047383218567,NA,NA,13.4495335647887,NA,NA
"Nunataryuk_WP4-4_STN120_I20190829_R20200109_BECU_IOP-CTD.csv","STN120","4_STN120",69.181,-137.8048,"2019-08-29 19:21",1,NA,0.28,6.4082455244938,NA,NA,13.5166559758899,NA,NA
