"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.05,7.325715070195,NA,NA,0.164689706775187,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.06,7.3264552533531,NA,NA,0.164790080846169,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.07,7.32709119503795,NA,NA,0.164875899167503,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.08,7.32762140537991,NA,NA,0.164944525520473,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.09,7.32805255329355,NA,NA,0.164999325617959,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.1,7.32839473146619,NA,NA,0.165044899325865,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.11,7.32861456178691,NA,NA,0.165075441659368,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.12,7.32870792774388,NA,NA,0.16508633969025,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.13,7.32865665457873,NA,NA,0.16507425128847,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.14,7.32855736715297,NA,NA,0.165060473219295,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.15,7.32850669032811,NA,NA,0.165066302247992,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.16,7.32858709683238,NA,NA,0.165115713827018,NA,NA
"Nunataryuk_WP4-4_STN360_I20190830_R20200109_BECU_IOP-CTD.csv","STN360","4_STN360",68.99739,-136.47781,"2019-08-30 17:16",1,NA,0.17,7.32868801752081,NA,NA,0.165239800183337,NA,NA
