"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.26,10.792335599737,NA,NA,0.143201097647892,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.27,10.7922580471396,NA,NA,0.143212463629112,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.28,10.7921864060286,NA,NA,0.143221536907585,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.29,10.7921206466817,NA,NA,0.143228067904093,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.3,10.7920607393768,NA,NA,0.143231807039414,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.31,10.7920066543919,NA,NA,0.143232504734331,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.32,10.7919587003259,NA,NA,0.143231654555377,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.33,10.7919171326524,NA,NA,0.143230595742339,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.34,10.7918816886681,NA,NA,0.143228069244478,NA,NA
"Nunataryuk_WP4-2_STN150alt_I20190618_R20200109_BECU_IOP-CTD.csv","STN150alt","2_STN150alt",68.98883,-137.03998,"2019-06-18 21:18",1,NA,0.35,10.7918521039485,NA,NA,0.143222807270908,NA,NA
