"filename [NA]","station [NA]","cruise_station [NA]","latitude [decimal degree]","longitude [decimal degree]","utc_date_time [yyyy-mm-dd hh:mm]","flag_qc","comment [NA]","depth [m]","temperature [C]","temperature_sdev [C]","temperature_surface_handheldmeter [C]","salinity [NA]","salinity_sdev [NA]","salinity_surface_handheldmeter [NA]"
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0,18.2770795728639,NA,NA,0.159193888058215,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.01,18.2786405036551,NA,NA,0.159246038171619,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.02,18.2798970122571,NA,NA,0.159282420068594,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.03,18.2808520027779,NA,NA,0.159299306054467,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.04,18.2814934732904,NA,NA,0.159302277473668,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.05,18.2817543730025,NA,NA,0.159260764904486,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.06,18.2817086040229,NA,NA,0.159209231897003,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.07,18.281442646289,NA,NA,0.159188389443712,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.08,18.2807931621827,NA,NA,0.159214659743883,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.09,18.2797204826966,NA,NA,0.159265485739953,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.1,18.2785274649967,NA,NA,0.159324742110828,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.11,18.2775170587939,NA,NA,0.159376308461147,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.12,18.2769905218171,NA,NA,0.159404217327616,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.13,18.2769736804344,NA,NA,0.15941134205817,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.14,18.2771743077643,NA,NA,0.15940985221887,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.15,18.2773319259089,NA,NA,0.159405191290997,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.16,18.277349388401,NA,NA,0.159391287716031,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.17,18.2775332039996,NA,NA,0.159350314637217,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.18,18.2775593159462,NA,NA,0.159327060345618,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.19,18.2775436647834,NA,NA,0.159303628146333,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.2,18.2775180195144,NA,NA,0.159276285667214,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.21,18.2774224763121,NA,NA,0.159254146992924,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.22,18.2771967600724,NA,NA,0.159246293375087,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.23,18.2768106328965,NA,NA,0.159256214383928,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.24,18.2763254251154,NA,NA,0.159275871291707,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.25,18.2758171117764,NA,NA,0.159295822112903,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.26,18.2753593837047,NA,NA,0.159306836506954,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.27,18.2749364525369,NA,NA,0.159308810919243,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.28,18.2745045327856,NA,NA,0.159306460193737,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.29,18.2740411032019,NA,NA,0.159302881929713,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.3,18.2734907722292,NA,NA,0.159300449998242,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.31,18.2727170124472,NA,NA,0.159297081822008,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.32,18.2719382005871,NA,NA,0.159294131417266,NA,NA
"Nunataryuk_WP4-3_STNR07_I20190729_R20200109_BECU_IOP-CTD.csv","STNR07","3_STNR07",68.34981,-134.66971,"2019-07-29 17:19",1,NA,0.33,18.271397392097,NA,NA,0.159293917435274,NA,NA
