"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 12:00","2019","09","01","12:00","7,5","","1,9","","67","","13","","6","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 13:00","2019","09","01","13:00","8,5","","1,4","","61","","8","","7","","","M","101,98","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 14:00","2019","09","01","14:00","9,9","","1,6","","56","","9","","10","","","M","101,91","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 15:00","2019","09","01","15:00","11,1","","1,1","","50","","13","","10","","","M","101,85","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 16:00","2019","09","01","16:00","11,2","","0,7","","48","","13","","12","","","M","101,81","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 17:00","2019","09","01","17:00","10,7","","0,8","","50","","15","","5","","","M","101,74","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 18:00","2019","09","01","18:00","12,1","","-0,3","","42","","13","","14","","","M","101,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 19:00","2019","09","01","19:00","11,9","","-0,6","","42","","16","","12","","","M","101,60","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 20:00","2019","09","01","20:00","11,2","","0,0","","46","","16","","10","","","M","101,55","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 21:00","2019","09","01","21:00","9,9","","1,3","","55","","16","","5","","","M","101,52","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 22:00","2019","09","01","22:00","7,2","","3,1","","75","","11","","7","","","M","101,50","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-01 23:00","2019","09","01","23:00","6,7","","2,7","","76","","10","","9","","","M","101,48","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 00:00","2019","09","02","00:00","6,5","","1,7","","71","","11","","11","","","M","101,44","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 01:00","2019","09","02","01:00","6,3","","1,3","","70","","11","","14","","","M","101,42","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 02:00","2019","09","02","02:00","5,3","","1,2","","74","","10","","13","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 03:00","2019","09","02","03:00","4,5","","0,1","","73","","18","","9","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 04:00","2019","09","02","04:00","3,5","","0,3","","79","","15","","8","","","M","101,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 05:00","2019","09","02","05:00","2,8","","0,8","","87","","13","","7","","","M","101,33","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 06:00","2019","09","02","06:00","2,7","","1,3","","90","","11","","9","","","M","101,29","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 07:00","2019","09","02","07:00","2,8","","1,2","","89","","13","","10","","","M","101,25","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 08:00","2019","09","02","08:00","3,5","","1,1","","85","","13","","13","","","M","101,22","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 09:00","2019","09","02","09:00","4,8","","1,4","","79","","15","","16","","","M","101,19","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 10:00","2019","09","02","10:00","6,1","","1,9","","74","","14","","18","","","M","101,16","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 11:00","2019","09","02","11:00","7,7","","2,4","","69","","14","","17","","","M","101,09","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 12:00","2019","09","02","12:00","8,6","","2,5","","65","","14","","24","","","M","101,06","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 13:00","2019","09","02","13:00","9,6","","1,9","","58","","16","","22","","","M","101,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 14:00","2019","09","02","14:00","10,7","","1,6","","53","","15","","18","","","M","100,95","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 15:00","2019","09","02","15:00","11,5","","1,4","","50","","14","","20","","","M","100,90","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 16:00","2019","09","02","16:00","12,3","","0,5","","44","","17","","19","","","M","100,85","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 17:00","2019","09","02","17:00","12,1","","0,3","","44","","15","","21","","","M","100,80","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 18:00","2019","09","02","18:00","12,1","","1,9","","49","","16","","16","","","M","100,77","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 19:00","2019","09","02","19:00","11,7","","2,2","","52","","17","","17","","","M","100,74","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 20:00","2019","09","02","20:00","10,3","","3,3","","62","","18","","12","","","M","100,72","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 21:00","2019","09","02","21:00","8,3","","3,3","","71","","18","","9","","","M","100,68","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 22:00","2019","09","02","22:00","7,1","","3,6","","78","","15","","10","","","M","100,66","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-02 23:00","2019","09","02","23:00","6,4","","3,6","","82","","14","","11","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 00:00","2019","09","03","00:00","6,7","","3,8","","82","","14","","12","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 01:00","2019","09","03","01:00","7,1","","4,0","","81","","14","","12","","","M","100,66","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 02:00","2019","09","03","02:00","6,9","","4,1","","82","","14","","15","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 03:00","2019","09","03","03:00","7,3","","4,4","","82","","13","","17","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 04:00","2019","09","03","04:00","6,8","","4,3","","84","","14","","15","","","M","100,66","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 05:00","2019","09","03","05:00","6,6","","4,8","","88","","13","","15","","","M","100,66","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 06:00","2019","09","03","06:00","6,5","","4,7","","88","","14","","13","","","M","100,67","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 07:00","2019","09","03","07:00","6,4","","4,5","","88","","13","","13","","","M","100,64","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 08:00","2019","09","03","08:00","6,5","","4,8","","88","","13","","11","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 09:00","2019","09","03","09:00","7,0","","4,7","","85","","14","","20","","","M","100,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 10:00","2019","09","03","10:00","7,7","","5,4","","85","","15","","15","","","M","100,66","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 11:00","2019","09","03","11:00","8,8","","5,7","","81","","16","","13","","","M","100,68","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 12:00","2019","09","03","12:00","9,7","","6,0","","78","","14","","19","","","M","100,70","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 13:00","2019","09","03","13:00","11,0","","6,6","","74","","14","","17","","","M","100,70","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 14:00","2019","09","03","14:00","12,7","","6,8","","67","","18","","13","","","M","100,70","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 15:00","2019","09","03","15:00","12,1","","6,7","","70","","17","","14","","","M","100,71","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 16:00","2019","09","03","16:00","11,4","","6,8","","73","","16","","11","","","M","100,73","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 17:00","2019","09","03","17:00","11,6","","6,9","","73","","17","","12","","","M","100,73","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 18:00","2019","09","03","18:00","11,3","","6,9","","74","","18","","10","","","M","100,74","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 19:00","2019","09","03","19:00","10,6","","7,1","","79","","18","","10","","","M","100,75","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 20:00","2019","09","03","20:00","10,1","","7,3","","83","","18","","9","","","M","100,75","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 21:00","2019","09","03","21:00","9,7","","7,5","","86","","16","","5","","","M","100,76","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 22:00","2019","09","03","22:00","8,9","","7,7","","92","","14","","5","","","M","100,79","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-03 23:00","2019","09","03","23:00","8,6","","7,7","","94","","15","","7","","","M","100,80","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 00:00","2019","09","04","00:00","8,2","","7,7","","96","","13","","4","","","M","100,81","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 01:00","2019","09","04","01:00","8,5","","8,0","","96","","16","","5","","","M","100,81","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 02:00","2019","09","04","02:00","8,7","","8,3","","97","","17","","7","","","M","100,84","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 03:00","2019","09","04","03:00","8,6","","8,4","","99","","14","","8","","","M","100,85","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 04:00","2019","09","04","04:00","8,4","","8,3","","100","","16","","7","","","M","100,86","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 05:00","2019","09","04","05:00","8,2","","8,1","","100","","18","","5","","","M","100,88","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 06:00","2019","09","04","06:00","7,9","","7,9","","100","","16","","3","","","M","100,90","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 07:00","2019","09","04","07:00","7,6","","7,6","","100","","16","","6","","","M","100,91","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 08:00","2019","09","04","08:00","8,1","","8,1","","100","","27","","4","","","M","100,96","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 09:00","2019","09","04","09:00","8,4","","8,4","","100","","18","","9","","","M","100,95","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 10:00","2019","09","04","10:00","8,8","","8,7","","99","","18","","9","","","M","100,97","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 11:00","2019","09","04","11:00","9,2","","9,1","","99","","18","","10","","","M","100,97","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 12:00","2019","09","04","12:00","9,7","","9,3","","98","","17","","5","","","M","101,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 13:00","2019","09","04","13:00","11,0","","9,8","","92","","18","","11","","","M","101,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 14:00","2019","09","04","14:00","12,2","","9,5","","84","","17","","9","","","M","101,04","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 15:00","2019","09","04","15:00","13,5","","10,2","","81","","14","","11","","","M","101,05","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 16:00","2019","09","04","16:00","12,1","","11,4","","96","","22","","5","","","M","101,12","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 17:00","2019","09","04","17:00","12,4","","11,2","","92","","22","","5","","","M","101,13","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 18:00","2019","09","04","18:00","11,8","","11,3","","97","","22","","5","","","M","101,15","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 19:00","2019","09","04","19:00","11,9","","11,6","","98","","21","","4","","","M","101,14","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 20:00","2019","09","04","20:00","11,6","","11,1","","97","","28","","8","","","M","101,19","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 21:00","2019","09","04","21:00","11,7","","10,4","","91","","29","","16","","","M","101,21","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 22:00","2019","09","04","22:00","10,4","","9,8","","96","","31","","8","","","M","101,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-04 23:00","2019","09","04","23:00","10,4","","9,6","","95","","31","","10","","","M","101,32","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 00:00","2019","09","05","00:00","10,3","","9,4","","94","","32","","15","","","M","101,35","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 01:00","2019","09","05","01:00","10,1","","9,3","","95","","32","","13","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 02:00","2019","09","05","02:00","9,7","","9,0","","95","","34","","13","","","M","101,44","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 03:00","2019","09","05","03:00","8,3","","8,0","","98","","36","","16","","","M","101,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 04:00","2019","09","05","04:00","8,0","","7,8","","99","","35","","9","","","M","101,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 05:00","2019","09","05","05:00","8,1","","8,1","","99","","35","","12","","","M","101,59","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 06:00","2019","09","05","06:00","8,3","","8,2","","100","","36","","10","","","M","101,65","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 07:00","2019","09","05","07:00","7,9","","7,8","","100","","35","","10","","","M","101,71","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 08:00","2019","09","05","08:00","8,1","","8,1","","100","","34","","3","","","M","101,75","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 09:00","2019","09","05","09:00","8,4","","8,3","","100","","33","","4","","","M","101,79","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 10:00","2019","09","05","10:00","8,5","","8,4","","99","","11","","1","","","M","101,84","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 11:00","2019","09","05","11:00","9,3","","9,1","","99","","20","","6","","","M","101,87","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 12:00","2019","09","05","12:00","10,2","","9,9","","98","","23","","6","","","M","101,91","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 13:00","2019","09","05","13:00","11,1","","10,4","","96","","17","","6","","","M","101,93","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 14:00","2019","09","05","14:00","11,7","","10,8","","94","","16","","5","","","M","101,96","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 15:00","2019","09","05","15:00","12,3","","11,6","","96","","18","","5","","","M","101,98","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 16:00","2019","09","05","16:00","12,5","","11,7","","94","","17","","5","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 17:00","2019","09","05","17:00","12,1","","11,6","","96","","19","","5","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 18:00","2019","09","05","18:00","12,2","","11,6","","96","","15","","6","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 19:00","2019","09","05","19:00","12,3","","11,4","","94","","16","","5","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 20:00","2019","09","05","20:00","12,0","","11,3","","95","","14","","9","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 21:00","2019","09","05","21:00","11,7","","11,3","","98","","15","","9","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 22:00","2019","09","05","22:00","10,9","","10,7","","99","","15","","7","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-05 23:00","2019","09","05","23:00","10,2","","10,2","","100","","15","","4","","","M","102,02","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 00:00","2019","09","06","00:00","10,2","","10,2","","100","","14","","6","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 01:00","2019","09","06","01:00","9,9","","9,9","","100","","15","","6","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 02:00","2019","09","06","02:00","9,0","","9,0","","100","","13","","6","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 03:00","2019","09","06","03:00","8,8","","8,8","","100","","13","","4","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 04:00","2019","09","06","04:00","9,3","","9,3","","100","","15","","4","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 05:00","2019","09","06","05:00","9,6","","9,6","","100","","20","","5","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 06:00","2019","09","06","06:00","9,4","","9,4","","100","","17","","5","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 07:00","2019","09","06","07:00","8,9","","8,9","","100","","11","","3","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 08:00","2019","09","06","08:00","8,2","","8,2","","100","","11","","9","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 09:00","2019","09","06","09:00","7,8","","7,8","","100","","15","","4","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 10:00","2019","09","06","10:00","7,6","","7,6","","100","","12","","8","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 11:00","2019","09","06","11:00","8,0","","8,0","","100","","10","","7","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 12:00","2019","09","06","12:00","9,2","","9,2","","100","","16","","5","","","M","101,99","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 13:00","2019","09","06","13:00","12,0","","9,7","","86","","18","","6","","","M","101,98","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 14:00","2019","09","06","14:00","13,5","","9,9","","79","","18","","7","","","M","101,96","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 15:00","2019","09","06","15:00","15,2","","10,0","","71","","18","","6","","","M","101,92","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 16:00","2019","09","06","16:00","16,3","","9,7","","64","","15","","7","","","M","101,89","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 17:00","2019","09","06","17:00","17,5","","7,5","","51","","16","","9","","","M","101,85","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 18:00","2019","09","06","18:00","18,1","","6,2","","45","","17","","6","","","M","101,82","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 19:00","2019","09","06","19:00","17,3","","6,8","","50","","14","","9","","","M","101,78","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 20:00","2019","09","06","20:00","15,8","","7,4","","57","","13","","9","","","M","101,76","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 21:00","2019","09","06","21:00","14,1","","7,7","","65","","13","","7","","","M","101,75","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 22:00","2019","09","06","22:00","9,6","","7,7","","88","","25","","8","","","M","101,73","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-06 23:00","2019","09","06","23:00","9,7","","7,4","","85","","17","","7","","","M","101,73","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 00:00","2019","09","07","00:00","10,3","","6,8","","79","","14","","6","","","M","101,71","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 01:00","2019","09","07","01:00","7,7","","7,1","","96","","12","","5","","","M","101,69","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 02:00","2019","09","07","02:00","7,4","","6,2","","92","","15","","7","","","M","101,67","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 03:00","2019","09","07","03:00","7,8","","6,5","","91","","17","","10","","","M","101,67","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 04:00","2019","09","07","04:00","7,9","","6,4","","90","","11","","3","","","M","101,67","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 05:00","2019","09","07","05:00","6,6","","5,6","","93","","14","","10","","","M","101,64","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 06:00","2019","09","07","06:00","7,0","","5,8","","92","","16","","9","","","M","101,64","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 07:00","2019","09","07","07:00","6,8","","6,0","","95","","15","","9","","","M","101,64","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 08:00","2019","09","07","08:00","7,8","","6,3","","91","","17","","9","","","M","101,63","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 09:00","2019","09","07","09:00","8,7","","6,8","","88","","15","","9","","","M","101,59","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 10:00","2019","09","07","10:00","9,9","","6,8","","81","","16","","9","","","M","101,57","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 11:00","2019","09","07","11:00","10,8","","7,0","","77","","16","","12","","","M","101,55","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 12:00","2019","09","07","12:00","12,3","","7,1","","70","","16","","13","","","M","101,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 13:00","2019","09","07","13:00","14,5","","7,1","","61","","16","","17","","","M","101,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 14:00","2019","09","07","14:00","16,4","","7,4","","55","","17","","16","","","M","101,46","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 15:00","2019","09","07","15:00","17,6","","8,2","","54","","18","","13","","","M","101,41","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 16:00","2019","09","07","16:00","17,9","","7,7","","51","","17","","16","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 17:00","2019","09","07","17:00","17,5","","8,1","","54","","17","","11","","","M","101,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 18:00","2019","09","07","18:00","17,1","","8,8","","58","","17","","8","","","M","101,33","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 19:00","2019","09","07","19:00","16,2","","8,8","","61","","17","","8","","","M","101,30","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 20:00","2019","09","07","20:00","15,4","","8,5","","63","","15","","9","","","M","101,27","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 21:00","2019","09","07","21:00","14,3","","8,3","","67","","15","","11","","","M","101,24","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 22:00","2019","09","07","22:00","14,5","","8,1","","65","","16","","13","","","M","101,22","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-09-07 23:00","2019","09","07","23:00","13,6","","8,1","","69","","15","","10","","","M","101,20","","","","","","ND"
