"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 00:00","2019","04","01","00:00","-11,7","","-13,8","","85","","28","","31","","","M","103,04","","","","-22","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 01:00","2019","04","01","01:00","-12,4","","-14,6","","84","","28","","28","","","M","103,06","","","","-22","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 02:00","2019","04","01","02:00","-12,1","","-14,1","","86","","29","","32","","","M","103,07","","","","-23","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 03:00","2019","04","01","03:00","-12,5","","-14,4","","86","","29","","32","","","M","103,09","","","","-23","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 04:00","2019","04","01","04:00","-13,6","","-15,4","","86","","29","","26","","","M","103,13","","","","-24","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 05:00","2019","04","01","05:00","-13,5","","-15,3","","87","","31","","28","","","M","103,14","","","","-24","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 06:00","2019","04","01","06:00","-14,7","","-16,5","","86","","30","","22","","","M","103,17","","","","-24","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 07:00","2019","04","01","07:00","-15,9","","-17,8","","85","","29","","21","","","M","103,20","","","","-26","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 08:00","2019","04","01","08:00","-17,2","","-19,2","","85","","28","","19","","","M","103,21","","","","-27","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 09:00","2019","04","01","09:00","-16,6","","-18,6","","85","","29","","17","","","M","103,22","","","","-25","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 10:00","2019","04","01","10:00","-16,0","","-18,0","","85","","29","","18","","","M","103,21","","","","-25","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 11:00","2019","04","01","11:00","-15,6","","-17,8","","83","","29","","17","","","M","103,19","","","","-24","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 12:00","2019","04","01","12:00","-14,5","","-16,9","","83","","30","","18","","","M","103,17","","","","-23","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-04-01 13:00","2019","04","01","13:00","-13,7","","-16,2","","81","","30","","14","","","M","103,19","","","","-21","","ND"
