"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 00:00","2019","06","01","00:00","9,8","","-2,3","","42","","7","","17","","","","100,02","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 01:00","2019","06","01","01:00","8,3","","-2,2","","48","","7","","19","","","","100,01","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 02:00","2019","06","01","02:00","6,7","","-1,9","","54","","7","","17","","","","100,01","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 03:00","2019","06","01","03:00","5,8","","-1,9","","57","","7","","19","","","","100,00","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 04:00","2019","06","01","04:00","5,7","","-1,8","","58","","8","","18","","","","100,00","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 05:00","2019","06","01","05:00","6,2","","-1,5","","58","","7","","17","","","","100,01","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 06:00","2019","06","01","06:00","7,3","","-0,8","","56","","6","","12","","","","100,00","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 07:00","2019","06","01","07:00","7,9","","-0,1","","57","","6","","13","","","","100,01","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 08:00","2019","06","01","08:00","9,7","","-1,0","","47","","8","","15","","","","99,99","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 09:00","2019","06","01","09:00","11,1","","-3,5","","36","","5","","17","","","","99,94","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 10:00","2019","06","01","10:00","11,1","","-2,9","","38","","5","","19","","","","99,94","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 11:00","2019","06","01","11:00","11,6","","-2,0","","39","","7","","19","","","","99,92","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 12:00","2019","06","01","12:00","12,0","","-1,1","","40","","6","","19","","","","99,91","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 13:00","2019","06","01","13:00","13,1","","-1,5","","36","","7","","15","","","","99,90","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 14:00","2019","06","01","14:00","13,8","","-1,6","","34","","5","","15","","","","99,89","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 15:00","2019","06","01","15:00","14,2","","-2,1","","32","","5","","19","","","","99,88","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 16:00","2019","06","01","16:00","14,5","","-1,9","","32","","5","","15","","","","99,88","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 17:00","2019","06","01","17:00","13,9","","0,4","","40","","2","","30","","","","99,89","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 18:00","2019","06","01","18:00","12,4","","0,2","","43","","3","","31","","","","99,91","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 19:00","2019","06","01","19:00","11,7","","-0,9","","42","","4","","29","","","","99,93","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 20:00","2019","06","01","20:00","10,2","","-1,5","","44","","3","","28","","","","100,00","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 21:00","2019","06","01","21:00","8,0","","-0,7","","54","","3","","26","","","","100,02","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 22:00","2019","06","01","22:00","5,3","","-0,1","","68","","1","","28","","","","100,06","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-01 23:00","2019","06","01","23:00","2,9","","-0,7","","77","","2","","21","","","","100,11","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-02 00:00","2019","06","02","00:00","0,1","","-1,4","","90","","1","","20","","","","100,15","","","","","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-02 01:00","2019","06","02","01:00","-0,7","","-1,2","","96","","1","","20","","","","100,20","","","","-6","","ND"
"-133,52","68,32","INUVIK CLIMATE","2202578","2019-06-02 02:00","2019","06","02","02:00","-0,9","","-1,2","","98","","36","","15","","","","100,25","","","","-6","","ND"
