"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 00:00","2019","08","01","00:00","19,5","","9,5","","52","","22","","34","","","M","99,54","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 01:00","2019","08","01","01:00","18,7","","8,2","","51","","22","","31","","","M","99,52","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 02:00","2019","08","01","02:00","17,6","","7,7","","52","","20","","26","","","M","99,52","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 03:00","2019","08","01","03:00","17,5","","8,8","","56","","20","","22","","","M","99,51","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 04:00","2019","08","01","04:00","16,5","","9,4","","63","","21","","31","","","M","99,44","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 05:00","2019","08","01","05:00","15,5","","9,5","","68","","20","","26","","","M","99,44","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 06:00","2019","08","01","06:00","14,5","","9,3","","71","","19","","22","","","M","99,43","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 07:00","2019","08","01","07:00","15,6","","9,0","","65","","21","","31","","","M","99,41","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 08:00","2019","08","01","08:00","15,2","","9,2","","68","","20","","31","","","M","99,44","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 09:00","2019","08","01","09:00","15,4","","9,4","","67","","18","","30","","","M","99,48","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 10:00","2019","08","01","10:00","16,5","","10,0","","66","","22","","44","","","M","99,52","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 11:00","2019","08","01","11:00","15,7","","10,8","","73","","26","","18","","","M","99,69","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 12:00","2019","08","01","12:00","13,7","","11,4","","86","","33","","9","","","M","99,77","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 13:00","2019","08","01","13:00","10,6","","8,0","","84","","30","","22","","","M","99,91","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 14:00","2019","08","01","14:00","10,4","","8,0","","85","","32","","22","","","M","99,99","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 15:00","2019","08","01","15:00","10,5","","8,1","","85","","31","","21","","","M","100,05","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 16:00","2019","08","01","16:00","10,7","","8,1","","84","","30","","11","","","M","100,10","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 17:00","2019","08","01","17:00","12,5","","8,0","","74","","3","","4","","","M","100,12","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 18:00","2019","08","01","18:00","13,2","","7,1","","66","","31","","5","","","M","100,17","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 19:00","2019","08","01","19:00","12,4","","7,3","","71","","1","","11","","","M","100,22","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 20:00","2019","08","01","20:00","10,3","","7,7","","84","","33","","9","","","M","100,33","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 21:00","2019","08","01","21:00","9,8","","7,0","","83","","33","","17","","","M","100,38","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 22:00","2019","08","01","22:00","9,2","","6,7","","84","","33","","9","","","M","100,44","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-01 23:00","2019","08","01","23:00","9,1","","7,1","","87","","30","","11","","","M","100,51","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 00:00","2019","08","02","00:00","8,9","","7,0","","88","","28","","9","","","M","100,55","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 01:00","2019","08","02","01:00","8,6","","7,2","","91","","24","","15","","","M","100,58","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 02:00","2019","08","02","02:00","8,2","","7,0","","92","","27","","17","","","M","100,61","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 03:00","2019","08","02","03:00","7,4","","6,7","","95","","20","","13","","","M","100,56","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 04:00","2019","08","02","04:00","7,3","","6,6","","95","","22","","13","","","M","100,59","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 05:00","2019","08","02","05:00","6,6","","5,8","","95","","23","","17","","","M","100,60","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 06:00","2019","08","02","06:00","5,5","","4,9","","96","","22","","13","","","M","100,61","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 07:00","2019","08","02","07:00","4,9","","4,3","","96","","19","","15","","","M","100,63","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 08:00","2019","08","02","08:00","4,9","","4,3","","96","","20","","15","","","M","100,66","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 09:00","2019","08","02","09:00","6,3","","4,9","","91","","27","","5","","","M","100,69","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 10:00","2019","08","02","10:00","8,5","","5,9","","84","","19","","9","","","M","100,68","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 11:00","2019","08","02","11:00","9,9","","7,0","","83","","20","","8","","","M","100,68","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 12:00","2019","08","02","12:00","12,1","","5,4","","64","","12","","4","","","M","100,66","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 13:00","2019","08","02","13:00","14,0","","6,2","","59","","20","","13","","","M","100,66","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 14:00","2019","08","02","14:00","14,2","","6,4","","60","","22","","18","","","M","100,64","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 15:00","2019","08","02","15:00","13,3","","7,0","","65","","1","","15","","","M","100,62","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 16:00","2019","08","02","16:00","14,4","","7,7","","64","","2","","9","","","M","100,62","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 17:00","2019","08","02","17:00","15,1","","7,8","","62","","36","","15","","","M","100,62","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 18:00","2019","08","02","18:00","12,9","","8,6","","75","","4","","15","","","M","100,58","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 19:00","2019","08","02","19:00","12,9","","9,4","","79","","4","","18","","","M","100,54","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 20:00","2019","08","02","20:00","13,9","","9,0","","72","","8","","11","","","M","100,50","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 21:00","2019","08","02","21:00","16,6","","9,0","","61","","11","","24","","","M","100,45","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 22:00","2019","08","02","22:00","16,3","","8,4","","59","","12","","21","","","M","100,39","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-02 23:00","2019","08","02","23:00","14,4","","6,4","","59","","19","","24","","","M","100,36","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 00:00","2019","08","03","00:00","13,9","","6,3","","60","","19","","24","","","M","100,33","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 01:00","2019","08","03","01:00","10,9","","6,0","","72","","18","","21","","","M","100,30","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 02:00","2019","08","03","02:00","10,1","","6,2","","76","","17","","21","","","M","100,26","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 03:00","2019","08","03","03:00","10,2","","6,2","","76","","16","","18","","","M","100,19","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 04:00","2019","08","03","04:00","11,1","","6,4","","73","","19","","24","","","M","100,15","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 05:00","2019","08","03","05:00","10,7","","7,8","","82","","19","","22","","","M","100,11","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 06:00","2019","08","03","06:00","9,6","","8,1","","91","","18","","18","","","M","100,01","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 07:00","2019","08","03","07:00","9,8","","8,1","","89","","17","","17","","","M","99,91","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 08:00","2019","08","03","08:00","10,4","","9,4","","94","","15","","18","","","M","99,84","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 09:00","2019","08","03","09:00","11,4","","10,1","","92","","16","","21","","","M","99,76","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 10:00","2019","08","03","10:00","12,7","","10,8","","89","","18","","26","","","M","99,67","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 11:00","2019","08","03","11:00","14,2","","11,5","","84","","19","","37","","","M","99,55","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 12:00","2019","08","03","12:00","13,7","","11,7","","88","","19","","26","","","M","99,49","","","","","","ND"
"-137,22","68,95","SHINGLE POINT A","2100950","2019-08-03 13:00","2019","08","03","13:00","14,3","","11,7","","84","","20","","34","","","M","99,43","","","","","","ND"
