"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 00:00","2019","09","01","00:00","2,4","","0,9","","90","","7","","16","","","M","102,38","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 01:00","2019","09","01","01:00","1,6","","0,0","","89","","7","","18","","","M","102,38","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 02:00","2019","09","01","02:00","1,4","","0,0","","90","","7","","21","","","M","102,38","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 03:00","2019","09","01","03:00","1,0","","0,1","","94","","8","","16","","","M","102,38","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 04:00","2019","09","01","04:00","0,9","","0,0","","94","","7","","16","","","M","102,36","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 05:00","2019","09","01","05:00","0,8","","-0,1","","94","","8","","18","","","M","102,37","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 06:00","2019","09","01","06:00","0,5","","-0,3","","95","","8","","20","","","M","102,37","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 07:00","2019","09","01","07:00","0,7","","-0,3","","93","","8","","17","","","M","102,37","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 08:00","2019","09","01","08:00","1,1","","0,0","","92","","8","","22","","","M","102,35","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 09:00","2019","09","01","09:00","2,1","","0,1","","86","","10","","25","","","M","102,33","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 10:00","2019","09","01","10:00","2,6","","-0,3","","81","","10","","28","","","M","102,32","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 11:00","2019","09","01","11:00","3,3","","-0,4","","77","","9","","28","","","M","102,30","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 12:00","2019","09","01","12:00","3,7","","0,0","","77","","8","","25","","","M","102,28","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 13:00","2019","09","01","13:00","3,8","","0,1","","77","","8","","24","","","M","102,24","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 14:00","2019","09","01","14:00","4,5","","-0,1","","72","","9","","25","","","M","102,18","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 15:00","2019","09","01","15:00","5,4","","0,6","","71","","8","","26","","","M","102,13","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 16:00","2019","09","01","16:00","6,3","","0,6","","67","","8","","25","","","M","102,08","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 17:00","2019","09","01","17:00","6,3","","0,4","","66","","9","","27","","","M","102,04","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 18:00","2019","09","01","18:00","6,5","","0,4","","65","","9","","29","","","M","101,98","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 19:00","2019","09","01","19:00","6,4","","0,8","","67","","8","","26","","","M","101,93","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 20:00","2019","09","01","20:00","5,5","","0,9","","72","","8","","23","","","M","101,88","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 21:00","2019","09","01","21:00","4,5","","0,6","","76","","8","","22","","","M","101,85","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 22:00","2019","09","01","22:00","3,3","","0,7","","83","","8","","24","","","M","101,82","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-01 23:00","2019","09","01","23:00","2,9","","0,6","","85","","9","","23","","","M","101,79","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 00:00","2019","09","02","00:00","2,4","","0,4","","87","","9","","26","","","M","101,78","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 01:00","2019","09","02","01:00","1,9","","0,0","","87","","9","","27","","","M","101,75","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 02:00","2019","09","02","02:00","1,5","","-0,2","","88","","9","","29","","","M","101,72","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 03:00","2019","09","02","03:00","1,4","","-0,1","","90","","9","","28","","","M","101,69","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 04:00","2019","09","02","04:00","0,9","","0,0","","94","","9","","26","","","M","101,65","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 05:00","2019","09","02","05:00","0,5","","-0,3","","95","","9","","26","","","M","101,61","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 06:00","2019","09","02","06:00","0,5","","-0,3","","95","","9","","26","","","M","101,56","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 07:00","2019","09","02","07:00","0,6","","0,0","","96","","10","","27","","","M","101,52","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 08:00","2019","09","02","08:00","0,1","","-0,5","","96","","9","","26","","","M","101,49","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 09:00","2019","09","02","09:00","0,3","","-0,2","","97","","9","","26","","","M","101,47","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 10:00","2019","09","02","10:00","2,1","","0,6","","89","","10","","25","","","M","101,42","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 11:00","2019","09","02","11:00","4,0","","0,8","","80","","11","","26","","","M","101,37","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 12:00","2019","09","02","12:00","5,2","","0,7","","72","","9","","25","","","M","101,33","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 13:00","2019","09","02","13:00","6,7","","1,5","","69","","10","","22","","","M","101,28","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 14:00","2019","09","02","14:00","7,5","","1,8","","67","","10","","27","","","M","101,24","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 15:00","2019","09","02","15:00","8,2","","1,3","","62","","11","","28","","","M","101,18","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 16:00","2019","09","02","16:00","8,9","","0,8","","57","","10","","31","","","M","101,13","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 17:00","2019","09","02","17:00","9,1","","0,8","","56","","10","","28","","","M","101,08","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 18:00","2019","09","02","18:00","8,9","","1,6","","60","","9","","25","","","M","101,03","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 19:00","2019","09","02","19:00","8,8","","2,0","","62","","9","","23","","","M","101,00","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 20:00","2019","09","02","20:00","8,3","","1,4","","62","","11","","15","","","M","100,97","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 21:00","2019","09","02","21:00","6,2","","1,9","","74","","10","","17","","","M","100,94","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 22:00","2019","09","02","22:00","5,5","","1,7","","76","","10","","21","","","M","100,92","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-02 23:00","2019","09","02","23:00","5,1","","1,2","","76","","11","","23","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 00:00","2019","09","03","00:00","5,0","","0,6","","73","","11","","22","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 01:00","2019","09","03","01:00","4,2","","0,6","","78","","10","","25","","","M","100,92","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 02:00","2019","09","03","02:00","3,7","","0,4","","79","","10","","22","","","M","100,92","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 03:00","2019","09","03","03:00","3,2","","0,4","","82","","10","","21","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 04:00","2019","09","03","04:00","2,7","","0,6","","86","","10","","21","","","M","100,90","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 05:00","2019","09","03","05:00","2,5","","0,6","","88","","11","","18","","","M","100,90","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 06:00","2019","09","03","06:00","2,4","","0,6","","88","","11","","20","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 07:00","2019","09","03","07:00","2,4","","0,8","","89","","11","","20","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 08:00","2019","09","03","08:00","3,0","","0,8","","86","","12","","25","","","M","100,90","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 09:00","2019","09","03","09:00","4,1","","1,7","","85","","12","","22","","","M","100,90","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 10:00","2019","09","03","10:00","3,9","","2,0","","87","","12","","26","","","M","100,91","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 11:00","2019","09","03","11:00","3,8","","2,4","","90","","12","","26","","","M","100,92","","","","","","ND"
"-133,03","69,43","TUKTOYAKTUK A","2203911","2019-09-03 12:00","2019","09","03","12:00","6,5","","3,4","","81","","12","","23","","","M","100,91","","","","","","ND"
